"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"growth_increment_50",12,11.9528834419172,0.103619566350998,11.7378034799849,11.9565616391453,12.1419886059025,TRUE,-0.45470715369689,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","growth"
"growth_increment_80",8.4,8.43411865437681,0.0753797142315902,8.28246095680245,8.43293736384811,8.58409288141809,TRUE,0.452623822265898,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","growth"
"growth_increment_110",4.8,4.9153538668364,0.0854169963597466,4.74687447515443,4.91610617963597,5.08551380696146,TRUE,1.35047908206196,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.2402345752361,0.0722699928263678,4.11813164301826,4.23880904208046,4.39474686882289,FALSE,-3.594374575185,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0180469886553344,0.00103372467511653,0.0159768206377411,0.0179628834888847,0.0202415543727873,TRUE,-1.296394768148,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.175625130871708,0.0064321223332248,0.16287103835108,0.175066329924715,0.189049665536297,TRUE,-1.2926666010478,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.70990820640413,0.0316945197827101,1.65177207588343,1.70792874725427,1.7768709263595,TRUE,-1.11259841034174,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruitment"
"recruit_mean_50",44,44.1953339069359,0.163689337526133,43.8786968268754,44.1973198788169,44.4917058068926,TRUE,1.19332089608289,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.7071293814745,0.106006373177453,44.5042810685213,44.7120753645539,44.903051568089,TRUE,1.01059378095305,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.2189248560131,0.0506931517953582,45.1206435786848,45.221109123238,45.3078404271337,TRUE,0.373321747472725,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.51754114371255,0.0180973769882891,3.48304778851771,3.51733251648749,3.55304076434352,TRUE,0.969264425662372,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.0356261809332,0.0143464904277209,1.00990870002681,1.03502023038018,1.07031888922023,TRUE,0.308611025275565,"parent_excitation_dense",9,"one_step_shared_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.374719837340116,0.0151042028841964,0.344094133143867,0.374720239028629,0.406234752525579,TRUE,1.34903799440032,"parent_excitation_sparse",10,"recursive_gamma_poisson","survival"
"survival_80",0.589040434058665,0.600013156424206,0.0136536779247213,0.570196736679267,0.600021210812785,0.625990847923226,TRUE,0.803645905963057,"parent_excitation_sparse",10,"recursive_gamma_poisson","survival"
"survival_110",0.789181706522253,0.78945530878003,0.0157328945443654,0.75678970219252,0.78972648493139,0.82167633234661,TRUE,0.0173904590159861,"parent_excitation_sparse",10,"recursive_gamma_poisson","survival"
"growth_increment_50",12,11.8438351622483,0.216311125493461,11.4250830098508,11.8338588073496,12.2617327763595,TRUE,-0.721945472732813,"parent_excitation_sparse",10,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.24697586740973,0.141589034834618,7.96575309860735,8.24828906826075,8.53133845830712,TRUE,-1.08076259414448,"parent_excitation_sparse",10,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,4.6501165725712,0.13687123547318,4.37382461422105,4.65246444448688,4.908343097774,TRUE,-1.0950688573142,"parent_excitation_sparse",10,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.57996312396283,0.123048265098149,4.34771594472584,4.57396731863042,4.8188868018248,TRUE,0.649851697616803,"parent_excitation_sparse",10,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0202351939963603,0.00198111717140212,0.0169600881246524,0.0200810238625785,0.0245219347885408,TRUE,0.428086784942207,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.184521615741556,0.0114904999503267,0.164443931200269,0.184421571428263,0.208257851253156,TRUE,0.0506414131979108,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.68489735497335,0.0513354621576955,1.59073360271683,1.68710335549543,1.78816470546064,TRUE,-1.17412255045874,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,44.3328822982145,0.353866836174785,43.62997643138,44.3395334749931,45.0428334090503,TRUE,0.940699337108956,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.8387917819407,0.226593183396545,44.4234626122181,44.8415882805215,45.3073186213475,TRUE,1.05383479927012,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.3447012656669,0.109077298547034,45.1454675371449,45.3433049136832,45.5545338701614,TRUE,1.3265937788557,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.5761486757581,0.0472249755484637,3.48502906027537,3.5760174436035,3.66756242022757,TRUE,1.61246617650348,"parent_excitation_sparse",10,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.02826960993201,0.0147657310140482,0.997033325031361,1.02800499980909,1.05643583647711,TRUE,-0.198370529599836,"parent_excitation_sparse",10,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.384234540032319,0.0167157109152927,0.353041283151031,0.383459092486817,0.417800259018707,TRUE,1.78818875305912,"parent_excitation_sparse",10,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.600212212855871,0.0214445282862725,0.559512416549356,0.601682126893774,0.640417073291139,TRUE,0.520961741292168,"parent_excitation_sparse",10,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.782292918283246,0.0275536007454336,0.728621759176621,0.783755437355106,0.835307315568868,TRUE,-0.2500140835549,"parent_excitation_sparse",10,"one_step_gamma_poisson","survival"
"growth_increment_50",12,11.7325960975804,0.284744392381703,11.1468066877731,11.7322788636539,12.3129871725725,TRUE,-0.939101557656314,"parent_excitation_sparse",10,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.1681294020885,0.181697037093804,7.80785903392708,8.15873107004188,8.52875929559342,TRUE,-1.27613857452058,"parent_excitation_sparse",10,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,4.60366270659656,0.176925285707854,4.26793426587116,4.59105361192667,4.95825630681599,TRUE,-1.10971867372105,"parent_excitation_sparse",10,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.642853696868,0.146010970995132,4.38748725007468,4.64358765347986,4.94662850179251,TRUE,0.978376459620692,"parent_excitation_sparse",10,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0172748115724492,0.001912019341814,0.0137055052673471,0.0171929158329369,0.0209663012947404,TRUE,-1.10474423412883,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.170341226290261,0.0119444185233701,0.146195525993393,0.170271084694823,0.192610122415346,TRUE,-1.13848106283735,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.6826518328582,0.0562057909810212,1.56690199178606,1.68695255061142,1.77311487497852,TRUE,-1.11233459722747,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,44.3082654414335,0.362621548839293,43.6073032034638,44.3063607821935,45.0174479718187,TRUE,0.850102379244116,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.8123699535617,0.230944298685205,44.3652508931801,44.8113996099149,45.2564277325472,TRUE,0.919572185894067,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.31647446569,0.109918268957527,45.1004388438576,45.3130459181939,45.5210848938306,TRUE,1.05964610609942,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.56140774076116,0.0472215715043998,3.47103262753873,3.56175336685167,3.65575310339381,TRUE,1.30041713574575,"parent_excitation_sparse",10,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.02601736819885,0.0269437471219791,0.973084279629187,1.02833547094144,1.07614749196643,TRUE,-0.192301671734302,"parent_excitation_sparse",10,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.355022887881756,0.008110368756452,0.339197334773416,0.355305892060392,0.370570762570734,TRUE,0.0837439243451417,"parent_excitation_dense",10,"recursive_gamma_poisson","survival"
"survival_80",0.589040434058665,0.585758437758664,0.00731292005843381,0.570867112625798,0.585404140964074,0.600359565274832,TRUE,-0.448794226352287,"parent_excitation_dense",10,"recursive_gamma_poisson","survival"
"survival_110",0.789181706522253,0.784080015348473,0.00830090923192342,0.766951243205142,0.783896120238141,0.800835871381685,TRUE,-0.614594260850386,"parent_excitation_dense",10,"recursive_gamma_poisson","survival"
"growth_increment_50",12,11.9623876568431,0.114203412479404,11.7236430848024,11.9601776232982,12.1601331913673,TRUE,-0.329345177524097,"parent_excitation_dense",10,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.34644100462135,0.0731075886507248,8.20110431369051,8.34267033693846,8.48110914027816,TRUE,-0.732605142190187,"parent_excitation_dense",10,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,4.7304943523996,0.0643200900619198,4.60163814157488,4.73158281317295,4.84581984605382,TRUE,-1.0806211174999,"parent_excitation_dense",10,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.36284885703754,0.062571633491622,4.24793078042083,4.36147711967509,4.49271479114998,FALSE,-2.19190606524313,"parent_excitation_dense",10,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.018746594543492,0.000949153513147402,0.0169527659487815,0.0187068983189528,0.0206966935622348,TRUE,-0.674821684265921,"parent_excitation_dense",10,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.181813842658926,0.00581665395477015,0.170735558627015,0.181441793887227,0.193747943895444,TRUE,-0.365481244599701,"parent_excitation_dense",10,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.76399002663391,0.0277358338609024,1.70836763141249,1.7645550251031,1.82261913104238,TRUE,0.678492234896201,"parent_excitation_dense",10,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,44.1889357418333,0.1924836620267,43.8151431440011,44.1898217747496,44.5764895359465,TRUE,0.981567681349926,"parent_excitation_dense",10,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.7202626138357,0.123515047919213,44.4859701268155,44.7237323970515,44.9724068999157,TRUE,0.973667709818716,"parent_excitation_dense",10,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.251589485838,0.0597020211927924,45.1334087935423,45.2539314297494,45.3748661767226,TRUE,0.864116236055155,"parent_excitation_dense",10,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.48924824274645,0.0242329856997464,3.44260975804562,3.48977027903003,3.53626996272838,TRUE,-0.443682730092163,"parent_excitation_dense",10,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.02507168449587,0.00747830400200436,1.01011738784859,1.02509826379187,1.03930774451913,TRUE,-0.819304927384843,"parent_excitation_dense",10,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.353165470664629,0.00688205956688738,0.340024836320012,0.353306238630062,0.366526645712863,TRUE,-0.171202108631057,"parent_excitation_dense",10,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.589370131767252,0.0108336816135572,0.569046898985842,0.589241385835935,0.60954300106502,TRUE,0.0304326562610703,"parent_excitation_dense",10,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.790238400331645,0.0138329474181812,0.764041233465154,0.791087309682056,0.81413657739794,TRUE,0.076389635371797,"parent_excitation_dense",10,"one_step_gamma_poisson","survival"
"growth_increment_50",12,12.0316672097897,0.123381192304434,11.7860736976957,12.0295616261687,12.2581000260225,TRUE,0.256661564037438,"parent_excitation_dense",10,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.39019437379871,0.0838653985878429,8.23597436511315,8.38904400113431,8.5578166674005,TRUE,-0.116920999201153,"parent_excitation_dense",10,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,4.74872153780776,0.0897218936566014,4.57374563672471,4.74950105149986,4.92388073129454,TRUE,-0.571526748961686,"parent_excitation_dense",10,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.34577996534677,0.0691737586696143,4.2252091369595,4.34173594668273,4.4936462311606,FALSE,-2.22945865049507,"parent_excitation_dense",10,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0188066732366279,0.000951956529735211,0.0169925263835739,0.0187665431547932,0.0206761752740474,TRUE,-0.609723932871791,"parent_excitation_dense",10,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.181811573754272,0.00581927442125458,0.170117570209839,0.181708819044306,0.193267653648442,TRUE,-0.365706560198734,"parent_excitation_dense",10,"one_step_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.75829333140384,0.0263682343128294,1.7044286383665,1.75969378763647,1.80846450643409,TRUE,0.497638655559666,"parent_excitation_dense",10,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,44.1245205414967,0.17169854730014,43.7903984769671,44.1289428518775,44.4321499603284,TRUE,0.725227693854515,"parent_excitation_dense",10,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.6776167395679,0.109746029216325,44.4635613928572,44.6829906998451,44.8829701753182,TRUE,0.70723961606757,"parent_excitation_dense",10,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.2307129376391,0.0519794079158576,45.1268677070978,45.229931012304,45.334414520401,TRUE,0.59086740058371,"parent_excitation_dense",10,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.49152580915689,0.0234281360636821,3.44703344213295,3.49065255891418,3.53791793402912,TRUE,-0.361709989223074,"parent_excitation_dense",10,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03047391390666,0.0127880220612993,1.00614421596356,1.03067459271188,1.05293500766675,TRUE,-0.0566766230974154,"parent_excitation_dense",10,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.353970066046686,0.0070834860761511,0.340138302925892,0.354230415674766,0.368644517935873,TRUE,-0.0527463064798743,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","survival"
"survival_80",0.589040434058665,0.58927701254254,0.0123913250933661,0.565428614786939,0.589315859275641,0.613271565498061,TRUE,0.0190922667343415,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","survival"
"survival_110",0.789181706522253,0.78949092583406,0.0149395687018446,0.76133033083443,0.79019421290451,0.817245517659625,TRUE,0.0206980079531557,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","survival"
"growth_increment_50",12,12.0549314193423,0.108261631115682,11.833881239043,12.0554420259825,12.2723331853985,TRUE,0.507395083338495,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","growth"
"growth_increment_80",8.4,8.40493788089084,0.0763308412235088,8.25642324487069,8.40429341488365,8.54889385725392,TRUE,0.0646905079479241,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","growth"
"growth_increment_110",4.8,4.75494434243937,0.0872829881355858,4.58935960572223,4.75013008783562,4.92382694180121,TRUE,-0.516202051774813,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.3393129615186,0.0706836951268665,4.20646287949606,4.33745700401186,4.4678608245525,FALSE,-2.27332538562101,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0191544353208982,0.000986221371545223,0.0173201898675281,0.019127860083742,0.0210264626557761,TRUE,-0.235919238495414,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.184005009504521,0.00609668190875241,0.172127547442033,0.18394639687754,0.195237916618951,TRUE,0.0107089265566185,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.7682758966317,0.0297046246558197,1.70868960661527,1.77023602035104,1.82405628959034,TRUE,0.77780541476226,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruitment"
"recruit_mean_50",44,44.1459015488039,0.152710042256433,43.8363566693194,44.1551470783047,44.4372196480862,TRUE,0.955415548631176,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.6902924103511,0.099931381417901,44.4856687545448,44.6969129416256,44.8833149777926,TRUE,0.903544102662429,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.2346832718981,0.0492293728714653,45.1358460294447,45.2350291074232,45.3295072555201,TRUE,0.704523943228728,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.49484882712701,0.0182289286178679,3.45591284017818,3.49520255185554,3.53094067314932,TRUE,-0.282582316326723,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03029908090645,0.014569751773991,1.00123602338533,1.03147824495242,1.05875277979912,TRUE,-0.0617453832223295,"parent_excitation_dense",10,"one_step_shared_gamma_poisson","lambda"
