"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"recruitment_slope_20",1.5,1.50041379412075,0.0256493427832189,1.45090005678017,1.50072257092049,1.54693890629932,TRUE,0.0161327377565528,1,0.974350657216781,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.6218026322221,0.237677043500897,44.1557945724614,44.6225965216918,45.0983444449075,TRUE,0.0917321753120009,10,0.97623229564991,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.3815025972448,0.0926651450454864,0.187239838867983,0.378051154563555,0.556795381543585,TRUE,-0.199615537709678,2,0.953667427477257,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.25726861145156,0.0135667510820712,1.2326637419847,1.25650992223187,1.28459655953761,TRUE,0.33210920794015,0.7,0.980618927025613,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,5.35120931583251,0.476955158155756,4.40082442891713,5.35249029909442,6.27902477863144,NA,NA,2,0.761522420922122,"parent_excitation_sparse",1,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.366111006351646,0.0320885488936218,0.303365688142452,0.367026549277345,0.431243232865866,TRUE,0.19044196644433,1.5,0.978607634070919,"parent_excitation_dense",1,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.635553450966946,0.0223218610748725,0.591745105788015,0.63551624316071,0.678334747549372,TRUE,-0.199201536921094,1,0.977678138925128,"parent_excitation_dense",1,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.41273425925419,0.0759315313626915,8.26653052087514,8.41304411127964,8.55077961517509,TRUE,0.167707130696038,6,0.987344744772885,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.40739290888668,0.0387967462259019,-2.48251358513555,-2.40544296297616,-2.33028309601082,TRUE,-0.190554868793158,3,0.987067751258033,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.4636712023565,0.0149579120471183,1.43374604756779,1.46400255780082,1.49152699812208,FALSE,-2.70132584631436,0.7,0.978631554218402,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.69622090791093,0.0358375871989552,-1.7640738673241,-1.69458109162894,-1.62556620033578,TRUE,-0.0857682559352732,1.5,0.976108275200697,"parent_excitation_dense",1,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.51546021746971,0.0147983522019549,1.48476553246417,1.51473788021345,1.54385477849993,TRUE,1.04472560584611,1,0.985201647798045,"parent_excitation_dense",1,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.6543416111157,0.127089465392723,44.4177903459943,44.6546695646012,44.9010361267966,TRUE,0.427585488283631,10,0.987291053460728,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.352471546890034,0.0505278060283055,0.254482422092728,0.350323136681238,0.453366883323026,TRUE,-0.940639557619837,2,0.974736096985847,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.25716613209248,0.00828276326153656,1.24166753734389,1.25712345882479,1.27380862777629,TRUE,0.531605631850377,0.7,0.988167481054948,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,5.51769708643309,0.288031196851993,4.98514177619415,5.5168242226001,6.09490081024183,NA,NA,2,0.855984401574004,"parent_excitation_dense",1,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.364645661484645,0.0504109851045263,0.263065531442265,0.365859887130859,0.46611112225299,TRUE,0.0921557369889196,1.5,0.966392676596982,"parent_excitation_dense",1,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.645174691787946,0.0342612633945566,0.576141559291202,0.647918953906515,0.70816335424377,TRUE,0.151036222113406,1,0.965738736605443,"parent_excitation_dense",1,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,8.44100298356522,0.141808117456243,8.18166118441178,8.43802468005645,8.70998187131571,TRUE,0.289144121653482,6,0.976365313757293,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.41263073017207,0.0556748731783934,-2.52286792423257,-2.40806342840597,-2.30604893818774,TRUE,-0.226865899300709,3,0.981441708940536,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.46760391342154,0.0195629595164766,1.42676177701535,1.46774050310453,1.50594383498485,TRUE,-1.86441541853709,0.7,0.972052914976462,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.6884371920763,0.0362434582168737,-1.75449579789748,-1.68997781877614,-1.6170045479259,TRUE,0.129954168707198,1.5,0.975837694522084,"parent_excitation_dense",1,"one_step_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.51149321669179,0.0154367700184352,1.48173628236282,1.51164592276099,1.54144072979625,TRUE,0.744535072949943,1,0.984563229981565,"parent_excitation_dense",1,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.6249746328813,0.132195822944757,44.3936609328557,44.6246612395019,44.8897547907665,TRUE,0.188921497858012,10,0.986780417705524,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.368795739683642,0.0542365125186811,0.258595852786585,0.370011015785438,0.470080073654124,TRUE,-0.575336777150081,2,0.97288174374066,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.25720739791016,0.00717419579375381,1.24267644675717,1.25765737225492,1.27181648553447,TRUE,0.619502107632163,0.7,0.989751148866066,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,5.73840088830507,0.302522502791426,5.16076277767769,5.74585518187505,6.33159765574248,NA,NA,2,0.848738748604287,"parent_excitation_dense",1,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.274854081839748,0.0937148451158085,0.0978857676754216,0.272534338105475,0.462526688394048,TRUE,-0.90856382524063,1.5,0.937523436589461,"standard",2,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.637696913341468,0.0684392115248719,0.499569100642056,0.63842843981461,0.758943732469666,TRUE,-0.0336515662179273,1,0.931560788475128,"standard",2,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.88381468077926,0.890150115702898,7.07705408874364,8.83837393107049,10.5221909819,TRUE,0.543520325666886,6,0.85164164738285,"standard",2,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.34273657745097,0.398933454117035,-3.13064115848895,-2.35379114577394,-1.57983856290648,TRUE,0.143541289801771,3,0.867022181960988,"standard",2,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.77687356906778,0.158802333062341,1.49191115764844,1.77714630816403,2.0952088004069,TRUE,1.71783478889074,0.7,0.773139524196655,"standard",2,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.50913727849478,0.221193256914473,-1.93607744430639,-1.51612027481691,-1.06845230891781,TRUE,0.831896526286589,1.5,0.852537828723685,"standard",2,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.34892806429717,0.143757838462825,1.05604704215707,1.3504406392273,1.62342951759865,TRUE,-1.05087790215975,1,0.856242161537175,"standard",2,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,46.0377222703393,0.77273250749639,44.4648339246281,46.0389135882697,47.5757836557685,TRUE,1.86056915736272,10,0.922726749250361,"standard",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,-0.419473956879983,0.409866008492133,-1.2323802819108,-0.421090030228237,0.398084567763398,FALSE,-1.99937037934609,2,0.795066995753934,"standard",2,"recursive_gamma_poisson","recruit_size"
