"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"growth_increment_50",12,11.9376766005158,0.218864196367905,11.5292468310111,11.9412725136372,12.370774636926,TRUE,-0.284758313686928,"parent_excitation_sparse",1,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.41812221792197,0.143141307922355,8.14546790437274,8.42049832574213,8.68644898592582,TRUE,0.126603691030929,"parent_excitation_sparse",1,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,4.89856783532809,0.123667513343264,4.67171188048964,4.89511964305093,5.14300808362857,TRUE,0.797039033642547,"parent_excitation_sparse",1,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.46768189520952,0.121796746234851,4.21765835410746,4.46746267890337,4.70577589276623,TRUE,-0.26534456616902,"parent_excitation_sparse",1,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0175133195191791,0.00157254586239852,0.0145810560320818,0.01745927488261,0.0204370822362383,TRUE,-1.19156104854322,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.173383290974877,0.0100381787549559,0.154901560885394,0.172984874061595,0.1920100681034,TRUE,-1.05162797640284,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.71837547527756,0.0489083165531967,1.62362543450224,1.71672026173491,1.81429413917743,TRUE,-0.547882350933463,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,43.9927207150241,0.347393216047742,43.3262581777916,44.0038490119855,44.6380656025429,TRUE,-0.0209540216666403,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.5872782362474,0.225160370260218,44.149607875578,44.5849919913319,44.9926543185851,TRUE,-0.0565009008376321,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.1818357574707,0.109160875039058,44.9643340554132,45.1896021534987,45.4032656457435,TRUE,-0.166398835872116,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.51969626693698,0.0438511640252683,3.4402604130287,3.51964116058252,3.6010631831819,TRUE,0.449161781101891,"parent_excitation_sparse",1,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03107226346918,0.0135472975026066,1.00102907634176,1.03224966288926,1.056693120992,TRUE,-0.00933266166081405,"parent_excitation_sparse",1,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.33313513381515,0.0136333881593649,0.307598830373626,0.333208725365066,0.359636533684269,TRUE,-1.55563383886242,"parent_excitation_sparse",1,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.58187366918923,0.0199507506223155,0.541406550737322,0.581668392947614,0.619231259771665,TRUE,-0.359222818484807,"parent_excitation_sparse",1,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.794108253191474,0.0249201468019878,0.743635026557363,0.797201496661982,0.840253454499436,TRUE,0.197693324536435,"parent_excitation_sparse",1,"one_step_gamma_poisson","survival"
"growth_increment_50",12,11.8297095050996,0.258462644238084,11.3584140584095,11.8432638563762,12.3220320608539,TRUE,-0.658859215041889,"parent_excitation_sparse",1,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.38591720443001,0.174410607398828,8.06144613946142,8.38307999632022,8.73376815454139,TRUE,-0.0807450635028686,"parent_excitation_sparse",1,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,4.94212490376037,0.17714976575743,4.61620724446854,4.9345497274019,5.29095783894231,TRUE,0.802286715721554,"parent_excitation_sparse",1,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.52758715630375,0.143777889840787,4.24357259842808,4.53454987113532,4.80112700589114,TRUE,0.191873425978776,"parent_excitation_sparse",1,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0195105095335662,0.00200917074970353,0.0162226568724648,0.0193608492129268,0.0237083286408062,TRUE,0.0614211697654053,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.184647575718015,0.0120308667980409,0.164006435829436,0.183964581970514,0.210087265043042,TRUE,0.0588365862723075,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.75010418999126,0.0535678075497483,1.64838579139086,1.74798092242491,1.86898375684844,TRUE,0.0920835010049316,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,44.0495487363549,0.372986458529942,43.3191121418193,44.0654608312934,44.8237009212529,TRUE,0.132843258037174,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.6218026322221,0.237677043500897,44.1557945724614,44.6225965216918,45.0983444449075,TRUE,0.0917321753120009,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.1940565280892,0.111814966557708,44.9848292844333,45.1844821039896,45.415441102395,TRUE,-0.0531545292525849,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.51612838792712,0.0477347787279772,3.43035503986527,3.51313893873012,3.6132099689504,TRUE,0.337874990874712,"parent_excitation_sparse",1,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03397169280587,0.0222104197413973,0.987094096225756,1.03624612015232,1.07381292193259,TRUE,0.124851174582237,"parent_excitation_sparse",1,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.357320811861737,0.00876721003112569,0.341578328820191,0.357326284441871,0.374552609276522,TRUE,0.339574172052816,"parent_excitation_dense",1,"recursive_gamma_poisson","survival"
"survival_80",0.589040434058665,0.590496430798178,0.00775682472048186,0.575265080153927,0.590740292910864,0.606170500936765,TRUE,0.187705252081882,"parent_excitation_dense",1,"recursive_gamma_poisson","survival"
