"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"dense_profiles","one_step_gamma_poisson","growth_sd.log_growth_sd",10,1,0.280476189899047,0.469101886709848,0.517206670041472,0.661176470453097
"rich_design","one_step_gamma_poisson","growth_sd.log_growth_sd",10,0.1,1.7951587568185,1.90412141017801,0.40033321506999,4.61125180697453
"standard","one_step_gamma_poisson","growth_sd.log_growth_sd",9,0.222222222222222,2.48293778143317,2.65037468941063,0.924660214677786,2.82032556644802
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","growth_sd.log_growth_sd",10,1,0.328043248142528,0.459843511370786,0.52891079460055,0.666314196803436
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","growth_sd.log_growth_sd",10,0.1,1.79324687938104,1.86297468691156,0.412418843176576,4.50129987642918
"standard","one_step_gamma_poisson_fixed_recruitment_slope","growth_sd.log_growth_sd",10,0.1,2.76362443334257,2.85691762490406,0.96924139694776,2.97803856222723
"dense_profiles","one_step_gamma_poisson_shape_informed","growth_sd.log_growth_sd",10,1,0.269157581314315,0.452283731039979,0.520904496229435,0.647205930448342
"rich_design","one_step_gamma_poisson_shape_informed","growth_sd.log_growth_sd",10,0.1,1.7231310371676,1.80066047823622,0.409896888714564,4.32393392803502
"standard","one_step_gamma_poisson_shape_informed","growth_sd.log_growth_sd",10,0.2,2.63594888309604,2.76212527567473,0.945903627257267,2.92026061960662
"dense_profiles","one_step_shared_gamma_poisson","growth_sd.log_growth_sd",10,0.9,0.310805401317611,0.526198427493923,0.499891638018805,0.750111221525636
"rich_design","one_step_shared_gamma_poisson","growth_sd.log_growth_sd",10,0.1,1.70957943410298,1.78783886914247,0.377036170988992,4.64431089348772
"standard","one_step_shared_gamma_poisson","growth_sd.log_growth_sd",10,0.2,2.5040208070413,2.63697799317502,0.874795605635285,2.99278654803748
"dense_profiles","recursive_gamma_poisson","growth_sd.log_growth_sd",10,0.9,0.190144832806899,0.62253907541835,0.498751465574144,0.844752145986989
"rich_design","recursive_gamma_poisson","growth_sd.log_growth_sd",10,0.9,0.21161632909617,0.505028479752253,0.358396065811993,0.83504093538843
"standard","recursive_gamma_poisson","growth_sd.log_growth_sd",9,0.777777777777778,1.08925222481192,1.30260859629193,0.801321454179131,1.41952220430176
"dense_profiles","one_step_gamma_poisson","lambda",10,1,0.000194147204910289,0.0162723740683824,0.0286068986249074,0.524152115757743
"rich_design","one_step_gamma_poisson","lambda",10,0.9,-0.0143316009663948,0.021710321349993,0.0229845656093012,0.919268760524484
"standard","one_step_gamma_poisson","lambda",9,1,-0.00668789348640582,0.0242212650849699,0.0593256893499118,0.280210100688144
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","lambda",10,1,0.00615450013901153,0.0122305362131051,0.0288970056055683,0.322038131970023
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","lambda",10,1,-0.00381546237778732,0.0112688298710231,0.0253283520329203,0.395667030336873
"standard","one_step_gamma_poisson_fixed_recruitment_slope","lambda",10,1,-0.00513331032584911,0.0272817760318898,0.0555510324420845,0.378561952071565
"dense_profiles","one_step_gamma_poisson_shape_informed","lambda",10,1,0.00117174394105113,0.0158326615644937,0.0282487172948836,0.508395140164855
"rich_design","one_step_gamma_poisson_shape_informed","lambda",10,1,-0.00994609926776802,0.0119254738100254,0.0238820779749091,0.466091142005681
"standard","one_step_gamma_poisson_shape_informed","lambda",10,1,-0.0140617877779485,0.0298359832782498,0.0547283633779213,0.375144575416213
"dense_profiles","one_step_shared_gamma_poisson","lambda",10,1,0.00168344293393545,0.0172464492431804,0.0324458852450654,0.472567388922664
"rich_design","one_step_shared_gamma_poisson","lambda",10,1,-0.00957471958101197,0.0148386032394921,0.029980645243922,0.442474511518926
"standard","one_step_shared_gamma_poisson","lambda",10,1,-0.0109230151952843,0.031157994384689,0.0662316247314835,0.335835157071115
"dense_profiles","recursive_gamma_poisson","lambda",10,0.8,-0.000530901218655178,0.0131304175683365,0.00935575216687726,1.23847458014772
"rich_design","recursive_gamma_poisson","lambda",10,0.9,0.00279082382371603,0.0078659901787814,0.00556459997432885,1.250715904106
"standard","recursive_gamma_poisson","lambda",9,0.777777777777778,-0.00869175940600839,0.0271569950514592,0.0174411242177447,1.21514179635402
"dense_profiles","one_step_gamma_poisson","recruit_mean_110",10,0.9,0.100765815155496,0.18680609416398,0.175247665513876,0.827454513374545
"rich_design","one_step_gamma_poisson","recruit_mean_110",10,1,-0.0205766342748646,0.117544418730254,0.161306263736026,0.645714759589253
"standard","one_step_gamma_poisson","recruit_mean_110",9,1,0.429888447509792,0.897240248050072,1.34792987526342,0.483342136246146
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_110",10,1,0.0455987864036601,0.135565925645782,0.183720703129033,0.472596381461815
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_110",10,1,-0.115574923985901,0.159339835587328,0.175102263229443,0.802547030932179
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_110",10,1,0.0250467313017716,0.256382632243636,0.319088513137971,0.618332758731837
"dense_profiles","one_step_gamma_poisson_shape_informed","recruit_mean_110",10,0.9,0.0957135749323768,0.179259564850045,0.179256163374585,0.796878918987244
"rich_design","one_step_gamma_poisson_shape_informed","recruit_mean_110",10,1,-0.0290574026390047,0.110871771537575,0.161968994624666,0.578815737961603
"standard","one_step_gamma_poisson_shape_informed","recruit_mean_110",10,1,0.0791898751227741,0.241062260605065,0.295170418760389,0.678146840310703
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_110",10,0.9,0.0968899849715463,0.188745655838951,0.152969639143479,1.09071059401722
"rich_design","one_step_shared_gamma_poisson","recruit_mean_110",10,1,-0.0143385285467346,0.126560046955718,0.123590926960122,0.895983697944794
"standard","one_step_shared_gamma_poisson","recruit_mean_110",10,1,0.181322838884287,0.328812312572814,0.397971021882262,0.647484461878196
"dense_profiles","recursive_gamma_poisson","recruit_mean_110",10,0.9,0.117792418984165,0.177437092052101,0.200083564797413,0.739445568155115
"rich_design","recursive_gamma_poisson","recruit_mean_110",10,1,0.109361903227335,0.163919296344558,0.18740864582326,0.682697477010408
"standard","recursive_gamma_poisson","recruit_mean_110",9,0.888888888888889,0.0657335385120861,0.352417818634903,0.343495311836391,0.94724028474239
"dense_profiles","one_step_gamma_poisson","recruit_mean_50",10,1,0.365120219488037,0.72698314658776,1.07328468214978,0.613673998144207
"rich_design","one_step_gamma_poisson","recruit_mean_50",10,1,0.265683234094214,0.581102655356363,0.85422641755655,0.624180725013074
"standard","one_step_gamma_poisson","recruit_mean_50",9,0.555555555555556,1.54470982100823,2.1471992760371,1.44370310099181,2.21536414579392
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_50",10,1,0.137633020278109,0.561882705316838,1.13162701596692,0.380735327588267
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_50",10,1,-0.0659252642600322,0.522122969213638,0.862581472292608,0.444565670274958
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_50",10,0.9,1.06502004004367,1.89167043393795,1.92803959827512,0.833699774790603
"dense_profiles","one_step_gamma_poisson_shape_informed","recruit_mean_50",10,1,0.324147578720228,0.684517150227983,1.09184936711117,0.555182804311383
"rich_design","one_step_gamma_poisson_shape_informed","recruit_mean_50",10,1,0.256138695634024,0.533480399063246,0.843145611543491,0.544543248962911
"standard","one_step_gamma_poisson_shape_informed","recruit_mean_50",10,0.9,1.19858914345325,1.97379498048359,1.79891768321534,0.939723785269477
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_50",10,1,0.326800043376917,0.806331877091412,0.958217153438305,0.72890172468687
"rich_design","one_step_shared_gamma_poisson","recruit_mean_50",10,1,0.249826289339141,0.583722162096479,0.640647257116081,0.81666673154662
"standard","one_step_shared_gamma_poisson","recruit_mean_50",10,0.8,1.3720875828962,2.09350832878957,1.43328527233807,1.18710873428077
"dense_profiles","recursive_gamma_poisson","recruit_mean_50",10,1,0.415639842977961,0.707409548143969,1.21037156282921,0.504522567007736
"rich_design","recursive_gamma_poisson","recruit_mean_50",10,1,0.475908192043697,0.683999270116512,0.901323619520329,0.681034806050227
"standard","recursive_gamma_poisson","recruit_mean_50",9,0.777777777777778,0.895626479316646,2.44972963197645,1.88839859943392,1.22519823886303
"dense_profiles","one_step_gamma_poisson","recruit_mean_80",10,1,0.232943017321763,0.436628383434267,0.586065674588083,0.68944974534472
"rich_design","one_step_gamma_poisson","recruit_mean_80",10,1,0.122553299909663,0.322643027552609,0.490168344508584,0.603005489689827
"standard","one_step_gamma_poisson","recruit_mean_80",9,0.777777777777778,0.987299134258995,1.33459096914001,1.30999944900121,1.07985503138307
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_80",10,1,0.0916159033408825,0.322675386820864,0.63501559449153,0.371510190424237
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_80",10,1,-0.0907500941229578,0.315100355955938,0.504700500644336,0.457992872155567
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruit_mean_80",10,0.9,0.545033385672713,1.04527084815952,1.07560382971153,0.836910200329874
"dense_profiles","one_step_gamma_poisson_shape_informed","recruit_mean_80",10,1,0.209930576826314,0.410507291352555,0.603182696237153,0.615781701542581
"rich_design","one_step_gamma_poisson_shape_informed","recruit_mean_80",10,1,0.113540646497504,0.291799383533664,0.485095442748627,0.514645966084136
"standard","one_step_gamma_poisson_shape_informed","recruit_mean_80",10,0.9,0.638889509288031,1.07145342191358,0.959721827697332,0.993140981129704
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_80",10,1,0.211845014174246,0.475551420793468,0.525181585096401,0.812080789768431
"rich_design","one_step_shared_gamma_poisson","recruit_mean_80",10,1,0.117743880396204,0.331629471520555,0.370475811185273,0.783867027185217
"standard","one_step_shared_gamma_poisson","recruit_mean_80",10,0.7,0.77670521089025,1.14716081922085,0.756187169774461,1.36764379248756
"dense_profiles","recursive_gamma_poisson","recruit_mean_80",10,1,0.26671613098105,0.41826423968371,0.668177703122695,0.560742550820669
"rich_design","recursive_gamma_poisson","recruit_mean_80",10,1,0.292635047635513,0.415549209555876,0.528392915153344,0.700214662501216
"standard","recursive_gamma_poisson","recruit_mean_80",9,0.777777777777778,0.480680008914353,1.37485194914034,1.04137772286265,1.27744492649501
"dense_profiles","one_step_gamma_poisson","recruit_sd.log_recruit_sd",10,1,0.0699182485102455,0.107528493243619,0.109257504631963,0.663203771431753
