"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"growth_sd.log_growth_sd",4.5,6.75681945938307,0.702615925823392,5.48416659906355,6.70861847810776,8.27729305625642,FALSE,3.21202434564562,"standard",4,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0133485313407741,0.00788012410739786,0.00394596912047334,0.0115972700541894,0.0327329703694182,TRUE,-0.766304247596541,"standard",4,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.146577204310278,0.0455902929901812,0.0772958789925068,0.13957072172791,0.250915512587566,TRUE,-0.819527882470285,"standard",4,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.70469890371508,0.145094391249202,1.43985565208973,1.70163738566554,1.98268766864441,TRUE,-0.278939624525724,"standard",4,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,40.3417916583576,2.27206306466164,36.1533616363798,40.329982175698,44.5869741810688,TRUE,-1.61008221934508,"standard",4,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,42.512009115217,1.31465457420269,39.9947581125433,42.5431356514414,44.9616339796189,TRUE,-1.58824296948828,"standard",4,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,44.6822265720764,0.399235337729469,43.9147422621669,44.6901239171014,45.439004385442,TRUE,-1.29691282056424,"standard",4,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.13679225895748,0.31055513207413,2.6032144086369,3.07805870021553,3.80578700936863,TRUE,-1.16954351588633,"standard",4,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.01636542374397,0.0152263217350423,0.986403730981085,1.0169083261728,1.04372288497572,TRUE,-0.974186170983673,"standard",4,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.41558932773182,0.0312424451106632,0.354065603179479,0.414376178432678,0.480277068150081,TRUE,1.96033421010037,"standard",4,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.611172242063513,0.0366691627119211,0.538500664226527,0.612243181786665,0.675534253293983,TRUE,0.60355367747877,"standard",4,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.772869557258901,0.0558714037933435,0.653872482244641,0.776769323083687,0.859806665575717,TRUE,-0.291958822507614,"standard",4,"one_step_gamma_poisson","survival"
"growth_increment_50",12,10.3353750168613,0.474545145621024,9.38779581072167,10.351235958324,11.1928213571447,FALSE,-3.50783270780318,"standard",4,"one_step_gamma_poisson","growth"
