"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"log_process_precision",NA,3.35812877144882,0.554209948867475,2.29555993421163,3.34330467684414,4.47375368458847,NA,NA,2,0.722895025566262,"standard",9,"one_step_gamma_poisson_shape_informed","process"
"survival_at_80",0.36,0.587904473085886,0.185845385431122,0.216292619614797,0.583224485609115,0.960895789656923,TRUE,1.22631225175269,1.5,0.876103076379252,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"survival_slope_20",0.64,0.649934626374062,0.136118569662135,0.392151311188574,0.647861221811784,0.934262182389226,TRUE,0.0729850923259142,1,0.863881430337865,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"growth_increment_80",8.4,7.05701859375742,1.20644918805575,4.69508880034829,7.0465041061016,9.49190370194917,TRUE,-1.11316864360186,6,0.798925135324042,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"growth_slope_20",-2.4,-1.99300299857971,0.585093432583919,-3.0507841647659,-1.99386240549476,-0.957377788253478,TRUE,0.695610271376462,3,0.80496885580536,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"log_growth_sd",1.50407739677627,1.93186908732622,0.1349444123071,1.6717152041595,1.92910055099268,2.18658715643571,FALSE,3.17013267341813,0.7,0.807222268132714,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"log_recruitment_at_80",-1.69314718055995,-1.78710865779817,0.0755342607203166,-1.93319331967123,-1.78923527622757,-1.65709386886773,TRUE,-1.24395838844758,1.5,0.949643826186456,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruitment"
"recruitment_slope_20",1.5,1.5,0,1.5,1.5,1.5,TRUE,NA,NA,NA,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruitment"
"recruit_mean_80",44.6,44.1202204222816,0.933234568958151,42.21145036452,44.2269218458283,45.994461506128,TRUE,-0.514103949507564,10,0.906676543104185,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"recruit_mean_slope_20",0.4,0.476129466625781,0.496114812832788,-0.497832922738764,0.451903416461996,1.51253068269231,TRUE,0.153451307351792,2,0.751942593583606,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"log_recruit_sd",1.25276296849537,1.12756669155147,0.0770827132798339,0.977020744330862,1.12856267508705,1.27600756940523,TRUE,-1.62418098191994,0.7,0.889881838171666,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"log_process_precision",NA,3.23020257651731,0.458397240577475,2.35340781302335,3.25728427322381,4.06124874421093,NA,NA,2,0.770801379711263,"standard",9,"one_step_gamma_poisson_fixed_recruitment_slope","process"
"survival_at_80",0.36,0.419733292078074,0.0506825569177614,0.317356657224453,0.420688736222605,0.519347691344631,TRUE,1.17857692489743,1.5,0.966211628721492,"dense_profiles",9,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.692154396150541,0.0407979517717854,0.603570882373971,0.69574284191677,0.765045958479375,TRUE,1.27835819901649,1,0.959202048228215,"dense_profiles",9,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.62946974874211,0.417928399664311,7.89914524537747,8.62635405243085,9.42782531186891,TRUE,0.549064741535691,6,0.930345266722615,"dense_profiles",9,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.59342895620845,0.184410194278777,-2.94459038871302,-2.59691149772713,-2.2246847827668,TRUE,-1.0489059835599,3,0.938529935240408,"dense_profiles",9,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.44378296153838,0.132438298851986,1.20155777629748,1.44373853796904,1.715958666214,TRUE,-0.455264343928782,0.7,0.810802430211448,"dense_profiles",9,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.17616445042116,0.131276961830257,-1.439095479722,-1.17111641049691,-0.953486736802777,FALSE,3.93810705954067,1.5,0.912482025446495,"dense_profiles",9,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.12813643653797,0.0951597878760581,0.956312602625187,1.1218927497678,1.32235302764219,FALSE,-3.9077805001664,1,0.904840212123942,"dense_profiles",9,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.775844495042,0.616442080500304,43.6226684187069,44.8055701559729,46.0148160046277,TRUE,0.285257124074436,10,0.93835579194997,"dense_profiles",9,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.482209230490603,0.423111072083842,-0.33684600689053,0.461108992432484,1.283313115673,TRUE,0.194297043766117,2,0.788444463958079,"dense_profiles",9,"recursive_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.26529048766983,0.0404974562642205,1.18085664754542,1.26754796281335,1.33687816163587,TRUE,0.309340890270354,0.7,0.942146491051114,"dense_profiles",9,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,3.57484952050737,0.257252893773031,3.08382183086515,3.57046752767508,4.08248864981291,NA,NA,2,0.871373553113484,"dense_profiles",9,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.442025398690723,0.0942143371677936,0.244012605817033,0.441351456055975,0.632717015016129,TRUE,0.870625439360013,1.5,0.937190441888138,"dense_profiles",9,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.682783281780168,0.0720431573802329,0.535766751237776,0.681512732875583,0.835448916255966,TRUE,0.593856284703969,1,0.927956842619767,"dense_profiles",9,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,8.06770640645219,0.471884080453593,7.1342672225014,8.06848860502713,9.03205987980727,TRUE,-0.704184793071203,6,0.921352653257735,"dense_profiles",9,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.59725994040166,0.234867974441018,-3.00695922367642,-2.596905331752,-2.04991433527118,TRUE,-0.839875853109134,3,0.921710675186327,"dense_profiles",9,"one_step_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.51488457424153,0.129142268737959,1.2753431744383,1.51498151842996,1.74458677714905,TRUE,0.0836842775867917,0.7,0.815511044660059,"dense_profiles",9,"one_step_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.10900896358282,0.120958178543789,-1.33188099290116,-1.10463092256635,-0.877095254692476,FALSE,4.82925771543144,1.5,0.919361214304141,"dense_profiles",9,"one_step_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.08599755485515,0.0898167728588048,0.906908606680159,1.08470433648995,1.27257531051532,FALSE,-4.60941127105152,1,0.910183227141195,"dense_profiles",9,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,45.0553875503316,0.517607377360391,44.1381294536949,45.0704245195526,46.069293054455,TRUE,0.879793392153605,10,0.948239262263961,"dense_profiles",9,"one_step_gamma_poisson","recruit_size"
