"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"flatter_fecundity","full",0,6,0.0139898818957129,TRUE,0.0520295090725757,NA
"flatter_fecundity","full",0,7,0.0163647843278903,TRUE,0.0464646422544914,NA
"flatter_fecundity","full",0,8,0.00729119648429347,TRUE,0.0565630156410268,NA
"flatter_fecundity","full",0,9,0.00767689856606225,TRUE,0.052251695825225,NA
"flatter_fecundity","full",0.25,1,0.0436343401616166,TRUE,0.0498501188588863,NA
"flatter_fecundity","full",0.25,10,0.0332389174756912,TRUE,0.0509008086428284,NA
"flatter_fecundity","full",0.25,2,0.0597457426862409,TRUE,0.0446616582239568,NA
"flatter_fecundity","full",0.25,3,0.0598545715997959,TRUE,0.052679294753692,NA
"flatter_fecundity","full",0.25,4,0.0237522733431471,FALSE,0.0505723739037112,NA
"flatter_fecundity","full",0.25,5,0.0215681723642362,FALSE,0.0521301511967611,NA
"flatter_fecundity","full",0.25,6,0.0555759233037824,TRUE,0.0567633639211711,NA
"flatter_fecundity","full",0.25,7,0.0116630223199336,TRUE,0.0523770959919654,NA
"flatter_fecundity","full",0.25,8,0.03963129031459,TRUE,0.0527372026832236,NA
"flatter_fecundity","full",0.25,9,0.0196471108649863,TRUE,0.0488127464220709,NA
"flatter_fecundity","full",0.5,1,0.0281322121095156,FALSE,0.0479599800929649,NA
"flatter_fecundity","full",0.5,10,0.0362040237013536,FALSE,0.0441700344469906,NA
"flatter_fecundity","full",0.5,2,0.0228618307667257,FALSE,0.0461419691621705,NA
"flatter_fecundity","full",0.5,3,0.0569897723686153,FALSE,0.0485649430000908,NA
"flatter_fecundity","full",0.5,4,0.0482213036185703,FALSE,0.0511219914451575,NA
"flatter_fecundity","full",0.5,5,0.0114145118267855,TRUE,0.0499975297411373,NA
"flatter_fecundity","full",0.5,6,0.0474662230022051,FALSE,0.049175445507133,NA
"flatter_fecundity","full",0.5,7,0.0454167139575064,FALSE,0.048537303393788,NA
"flatter_fecundity","full",0.5,8,0.0521805705463282,FALSE,0.051989895543179,NA
"flatter_fecundity","full",0.5,9,0.0405840089607652,FALSE,0.0544259755315414,NA
"flatter_fecundity","full",0.75,1,0.0494956538645261,FALSE,0.050187171211688,NA
"flatter_fecundity","full",0.75,10,0.0437612837784996,FALSE,0.0486973862249593,NA
"flatter_fecundity","full",0.75,2,0.0585075278333948,FALSE,0.0445907238386415,NA
"flatter_fecundity","full",0.75,3,0.068281967329768,FALSE,0.0491342730218136,NA
"flatter_fecundity","full",0.75,4,0.0513177800871162,FALSE,0.0519303762070494,NA
"flatter_fecundity","full",0.75,5,0.0521669681482629,FALSE,0.044872609003558,NA
"flatter_fecundity","full",0.75,6,0.0616917816263083,FALSE,0.0468727243352164,NA
"flatter_fecundity","full",0.75,7,0.0339731333933419,FALSE,0.0519175029288554,NA
"flatter_fecundity","full",0.75,8,0.0521190747083045,FALSE,0.0575640292997077,NA
"flatter_fecundity","full",0.75,9,0.0338668309260668,FALSE,0.0527634661263887,NA
"flatter_fecundity","full",1,1,0.0826801761050048,FALSE,0.0604589314361536,NA
"flatter_fecundity","full",1,10,0.0421357836543313,FALSE,0.0466597404024985,NA
"flatter_fecundity","full",1,2,0.0751872139014881,FALSE,0.0533901324676014,NA
"flatter_fecundity","full",1,3,0.0506016534800488,FALSE,0.0527969740456173,NA
"flatter_fecundity","full",1,4,0.0959847795041017,FALSE,0.0487756289820255,NA
"flatter_fecundity","full",1,5,0.0600912800374358,FALSE,0.0444951993219462,NA
"flatter_fecundity","full",1,6,0.0500724574696789,FALSE,0.048141894541666,NA
"flatter_fecundity","full",1,7,0.076103901576269,FALSE,0.0502023342966984,NA
"flatter_fecundity","full",1,8,0.0721662308312639,FALSE,0.0511502798082878,NA
"flatter_fecundity","full",1,9,0.0591228676400304,FALSE,0.0557210885500616,NA
"flatter_fecundity","full",1.5,1,0.1343673957537,FALSE,0.0701490255533508,NA
"flatter_fecundity","full",1.5,10,0.0849843467507221,FALSE,0.054063171412593,NA
"flatter_fecundity","full",1.5,2,0.114072973232784,FALSE,0.0590832462872338,NA
"flatter_fecundity","full",1.5,3,0.0884737610602585,FALSE,0.0549570307181901,NA
"flatter_fecundity","full",1.5,4,0.118072806550391,FALSE,0.0564829283417305,NA
"flatter_fecundity","full",1.5,5,0.0870454740290561,FALSE,0.0563570131676429,NA
"flatter_fecundity","full",1.5,6,0.133283207563829,FALSE,0.0597121639617576,NA
"flatter_fecundity","full",1.5,7,0.116733009480947,FALSE,0.0619212420414061,NA
"flatter_fecundity","full",1.5,8,0.122952521269647,FALSE,0.063083360769507,NA
"flatter_fecundity","full",1.5,9,0.115998168656482,FALSE,0.0612031094666944,NA
"flatter_fecundity","none",NA,1,0.0177618289420262,TRUE,0.105852923380369,NA
"flatter_fecundity","none",NA,10,0.0748077814217687,TRUE,0.11900269992138,NA
"flatter_fecundity","none",NA,2,0.0468002161030737,TRUE,0.0937386054101577,NA
"flatter_fecundity","none",NA,3,0.117283248017443,TRUE,0.0943358072019516,NA
"flatter_fecundity","none",NA,4,0.0578835110979409,TRUE,0.0692291111195904,NA
"flatter_fecundity","none",NA,5,0.0929521088469058,TRUE,0.0756682455423008,NA
"flatter_fecundity","none",NA,6,0.0470249192963381,TRUE,0.0729307353168605,NA
"flatter_fecundity","none",NA,7,0.0527368990439292,TRUE,0.0757398149740333,NA
"flatter_fecundity","none",NA,8,0.0335074124156699,TRUE,0.11250042853277,NA
"flatter_fecundity","none",NA,9,0.0167709360808228,TRUE,0.102632505185014,NA
"flatter_fecundity","robust",0,1,0.0158673352280268,TRUE,0.0529156730498979,0.993867595557633
"flatter_fecundity","robust",0,10,0.01838603429633,TRUE,0.0573684316307593,0.948961223061109
