"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"dense_profiles","one_step_gamma_poisson","recruit_mean_110",9,1,0.0579829716332259,0.155271876677745,0.231223181479171,0.524582635989879
"diverse_initial","one_step_gamma_poisson","recruit_mean_110",10,1,0.0710721119259247,0.215114380586651,0.299380078622796,0.76590567962969
"longer_followup","one_step_gamma_poisson","recruit_mean_110",10,1,0.0575077006568193,1.03528717455044,1.26382869288281,0.530898220666935
"standard","one_step_gamma_poisson","recruit_mean_110",10,1,0.0480766504715568,0.65064193349475,1.12864694838148,0.592892370890301
"dense_profiles","one_step_poisson","recruit_mean_110",9,1,0.0221803747076032,0.16343236923441,0.196398571530713,0.645403404108038
"diverse_initial","one_step_poisson","recruit_mean_110",10,1,0.0625981474649422,0.249905899709124,0.256826084423138,0.98663766785806
"longer_followup","one_step_poisson","recruit_mean_110",8,1,-0.137265731163398,0.480756263467528,0.554349001386427,0.803970008694395
"standard","one_step_poisson","recruit_mean_110",10,1,-0.115385945969443,0.493803629888954,1.08661252117557,0.666207706761895
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_110",9,1,0.0191924065200837,0.16676670006947,0.191891401870002,0.72450672590472
"diverse_initial","one_step_shared_gamma_poisson","recruit_mean_110",9,1,0.0931315999317953,0.234900751424927,0.272296491687489,0.894364387678357
"longer_followup","one_step_shared_gamma_poisson","recruit_mean_110",10,0.8,0.0919471655801544,0.20413657892537,0.177227313271135,0.915576835384912
"standard","one_step_shared_gamma_poisson","recruit_mean_110",10,1,-0.214866267352406,0.802673529754933,0.719030908417705,0.677092670780196
"dense_profiles","recursive_gamma_poisson","recruit_mean_110",10,1,-0.0230872442246643,0.219847675696601,0.2998884351385,0.632089477008423
"diverse_initial","recursive_gamma_poisson","recruit_mean_110",10,0.9,0.0596410041398492,0.290495320997605,0.28110767641626,0.851059098335624
"longer_followup","recursive_gamma_poisson","recruit_mean_110",10,1,0.632614040539117,1.82535513379087,0.926236552014652,0.734721920226869
"standard","recursive_gamma_poisson","recruit_mean_110",10,0.9,-0.079176860584964,0.383129480133202,0.43177430739805,0.86387135241339
"dense_profiles","recursive_poisson","recruit_mean_110",10,0.8,-0.0174604142273282,0.255086912648905,0.245655975027476,0.847653601844947
"diverse_initial","recursive_poisson","recruit_mean_110",10,1,0.0642445072018482,0.282658540887745,0.262625862296395,0.952588662605964
"longer_followup","recursive_poisson","recruit_mean_110",10,1,0.747824003471688,2.24376716384192,0.84515914747826,0.880124680386941
"standard","recursive_poisson","recruit_mean_110",9,0.888888888888889,-0.0593437164624701,0.397553004130123,0.403994075577389,0.961052475608768
"dense_profiles","one_step_gamma_poisson","recruit_mean_50",9,1,0.49192685116216,0.645013285190623,1.26437755583476,0.440219149559121
"diverse_initial","one_step_gamma_poisson","recruit_mean_50",10,0.9,0.559484388340945,1.18568068376018,1.55594181320146,0.726637169322246
"longer_followup","one_step_gamma_poisson","recruit_mean_50",10,0.7,0.620492946466965,1.05951212485932,0.851886264958793,2.37523290827292
"standard","one_step_gamma_poisson","recruit_mean_50",10,0.7,0.45886124944558,1.29472334366717,1.35855402029415,1.63901231937532
"dense_profiles","one_step_poisson","recruit_mean_50",9,1,0.372957966076548,0.619258410506261,1.07156339088225,0.475033540353342
"diverse_initial","one_step_poisson","recruit_mean_50",10,1,0.385518174590008,1.24784330048639,1.38232014697635,0.818503650700235
