"scenario_id","design","populations","transitions","initial_n","profile_detection","initial_profile","replicate","process_model","failed","error","positive_definite","condition_number","quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias"
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"growth_slope_20",-2.4,-1.09513794159063,0.328940338102866,-1.78953562038354,-1.10592586374918,-0.460094795630055,FALSE,3.96686543807622
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"log_growth_sd",1.50407739677627,1.41377908151621,0.15159142634807,1.09906733983829,1.42510572777083,1.69985342345613,TRUE,-0.595669012657271
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"log_recruitment_at_80",-1.69314718055995,-1.47974772554807,0.26436586864918,-2.01925368632043,-1.47832323262857,-0.982531847899813,TRUE,0.807212580437398
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"recruitment_slope_20",1.5,1.2611609379463,0.193807477365693,0.888470951579801,1.26225668516921,1.64811300487809,TRUE,-1.23235215328168
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"recruit_mean_80",44.6,44.796841617609,0.979548994928804,42.9820444934395,44.7399450554352,46.7196569733553,TRUE,0.200951273114575
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"recruit_mean_slope_20",0.4,0.5112223950315,0.574275809307887,-0.588800953154485,0.563929156684276,1.60182746312335,TRUE,0.193674177509834
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"log_recruit_sd",1.25276296849537,1.24394578019169,0.110081155919933,1.02850513663622,1.23757912900001,1.46559300686119,TRUE,-0.0800971631338536
38,"three_by_four",3,4,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1576.58871243646,"log_process_precision",NA,3.76938506877756,1.39257931893072,1.10876540301438,3.78792673233052,6.39049237473967,NA,NA
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"survival_at_80",0.36,0.371808179942788,0.180674097201643,0.0239844533928569,0.358127188117674,0.717160264161323,TRUE,0.0653562415735222
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"survival_slope_20",0.64,0.645510896337908,0.113126024678602,0.412540992677354,0.642076070276466,0.862451415604995,TRUE,0.0487146644953266
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"growth_increment_80",8.4,7.96612261169796,0.67845733286729,6.6371896508247,7.96614509196882,9.21273652610894,TRUE,-0.639505783611166
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"growth_slope_20",-2.4,-2.36659408199481,0.408459095834613,-3.14512528395925,-2.36505868501523,-1.56519057376945,TRUE,0.0817852224270538
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"log_growth_sd",1.50407739677627,1.73931869758886,0.0778282684265904,1.58640019614094,1.74400452044713,1.88759791954507,FALSE,3.02256886306636
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"log_recruitment_at_80",-1.69314718055995,-1.6790381814479,0.228018175165613,-2.1170557937973,-1.68116059658266,-1.22507118754389,TRUE,0.0618766425167768
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"recruitment_slope_20",1.5,1.2221515037674,0.160389450935672,0.898150155276844,1.22213894882278,1.51510281728188,TRUE,-1.73233647606938
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"recruit_mean_80",44.6,44.6804763614536,0.895661567064326,43.0322197956718,44.6989751862067,46.3712058040585,TRUE,0.089851305909458
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"recruit_mean_slope_20",0.4,0.616521541802346,0.654113358098549,-0.574706475142961,0.575946349225045,1.9169863071291,TRUE,0.331015318861177
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,1176.50012609348,"log_recruit_sd",1.25276296849537,1.16844722542533,0.155465729644711,0.849203406902406,1.1763655517339,1.45390509267103,TRUE,-0.542342954056332
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"survival_at_80",0.36,0.374010467529558,0.186647573918932,-0.0137620597565705,0.36655733367629,0.765140958203194,TRUE,0.0750637537653882
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"survival_slope_20",0.64,0.647240677226359,0.119254877145702,0.419977088472654,0.643824895057904,0.885204437166996,TRUE,0.0607159841145346
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"growth_increment_80",8.4,7.95030233895544,0.699107851037549,6.59467485071268,7.94942341215948,9.18535894205633,TRUE,-0.643245044919984
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"growth_slope_20",-2.4,-2.35826241007356,0.405134570573042,-3.14448702138492,-2.35218766861294,-1.60529157821571,TRUE,0.103021546315854
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"log_growth_sd",1.50407739677627,1.74415286064124,0.08317405234834,1.58828595735343,1.74445885568315,1.90567834961451,FALSE,2.88642259318458
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"log_recruitment_at_80",-1.69314718055995,-1.69113623545805,0.237602058214824,-2.14627895577304,-1.69802247876672,-1.24529852622609,TRUE,0.00846350034591866
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"recruitment_slope_20",1.5,1.2265088458825,0.164638727242885,0.910577572614775,1.22928503640612,1.5397915738081,TRUE,-1.66115930739694
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"recruit_mean_80",44.6,44.607780091618,1.00675693276739,42.628061322647,44.6365162543678,46.6312649520895,TRUE,0.00772787488689998
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"recruit_mean_slope_20",0.4,0.682761740267165,0.731114954184539,-0.76794957541478,0.707020635574909,2.13517123213531,TRUE,0.386754146729973
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"log_recruit_sd",1.25276296849537,1.15054561592112,0.177651659214845,0.806916547941606,1.15251005852215,1.49755893728786,TRUE,-0.575380793098181
39,"six_by_two",6,2,500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1629.02649547384,"log_process_precision",NA,4.47624931512644,1.34217229008634,1.81745970779086,4.46236539305301,7.21416001826962,NA,NA
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"survival_at_80",0.36,0.444929560253132,0.0343676756174991,0.378293648645351,0.445074515282687,0.509838120260338,FALSE,2.47120466331124
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"survival_slope_20",0.64,0.663052388462474,0.0307827721773125,0.603753143539082,0.66345500772037,0.719248718079041,TRUE,0.748873049174708
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"growth_increment_80",8.4,7.96890988937586,0.248057941044165,7.5097509293304,7.96688289567078,8.43669533103396,TRUE,-1.73786055310112
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"growth_slope_20",-2.4,-2.35214605891951,0.0973407850284491,-2.54108993670541,-2.34975807415672,-2.17197889945225,TRUE,0.491612442477261
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"log_growth_sd",1.50407739677627,1.48793988649196,0.0779363987026288,1.3368001051275,1.48868895621962,1.63056192551948,TRUE,-0.207059994469192
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"log_recruitment_at_80",-1.69314718055995,-2.77288262544282,0.238314732126999,-3.2235026637822,-2.7614958952821,-2.35137497361371,FALSE,-4.53071211857552
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"recruitment_slope_20",1.5,1.85630497550212,0.117802067980445,1.6571942612442,1.85555271440522,2.07074451783013,FALSE,3.02460713644912
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"recruit_mean_80",44.6,43.8391949694357,0.801859949191095,42.2560157830064,43.8457753916187,45.4100837485781,TRUE,-0.948800387563675
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"recruit_mean_slope_20",0.4,0.470883121964083,0.293321299915394,-0.108414451551916,0.476728024973832,1.05223643809806,TRUE,0.241656920191368
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,16910.098441607,"log_recruit_sd",1.25276296849537,1.24870682245623,0.0316531125354352,1.19315202402339,1.24780517078366,1.31105614198376,TRUE,-0.128143671008623
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"survival_at_80",0.36,0.446677213329885,0.0359380470997753,0.375882964478892,0.444595910437532,0.520766739159948,FALSE,2.41185095810136
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"survival_slope_20",0.64,0.662701242716017,0.0331280334323492,0.60060446564616,0.660537497048377,0.731819612675499,TRUE,0.685257782125072
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"growth_increment_80",8.4,7.94541841880296,0.242464222564471,7.47402336745808,7.95225156616973,8.42591160503526,TRUE,-1.87483982745604
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"growth_slope_20",-2.4,-2.34213622417296,0.100373214398238,-2.55844780747033,-2.33814222508401,-2.15176481980132,TRUE,0.5764862286612
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"log_growth_sd",1.50407739677627,1.49439952245951,0.0779348421797239,1.35023862263458,1.4963570564828,1.64421525751779,TRUE,-0.124179045547343
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"log_recruitment_at_80",-1.69314718055995,-2.75055817364957,0.242760476609141,-3.2070520354639,-2.75635320255278,-2.27439660188496,FALSE,-4.35577902902258
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"recruitment_slope_20",1.5,1.8448577975547,0.122513222995478,1.59601497090201,1.84936041154403,2.06981428871472,FALSE,2.81486185019746
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"recruit_mean_80",44.6,43.9495048136652,0.876062026249445,42.2854386700992,43.9347652357223,45.6702060736064,TRUE,-0.74252183845898
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"recruit_mean_slope_20",0.4,0.433460745824579,0.318762457939079,-0.212205093686141,0.446747839328377,1.06149654231249,TRUE,0.104970786211512
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"log_recruit_sd",1.25276296849537,1.25177779997642,0.0342941694267165,1.18995515784254,1.25250748707702,1.31636582520774,TRUE,-0.0287269974873141
40,"one_by_twelve",1,12,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,22162.357973887,"log_process_precision",NA,5.64562624218732,1.05787040655343,3.54321656411948,5.5938257648101,7.83892662050724,NA,NA
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"survival_at_80",0.36,0.365673847187511,0.0581482128390662,0.254743088165636,0.365061566409956,0.475801801802786,TRUE,0.0975756074088516
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"survival_slope_20",0.64,0.654082929255356,0.0423401310835466,0.571614404175846,0.655402752586316,0.736329618194921,TRUE,0.332614210087518
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"growth_increment_80",8.4,8.48014961635292,0.27303550433539,7.97550065537955,8.47479397349039,9.03439736862712,TRUE,0.293550161353602
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"growth_slope_20",-2.4,-2.2471594162733,0.140455464206558,-2.5021751403628,-2.25230602657062,-1.98250481708604,TRUE,1.08817826768155
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"log_growth_sd",1.50407739677627,1.49676252122677,0.0593425967042414,1.38633521695996,1.4996515901726,1.6073291650296,TRUE,-0.123265174693396
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"log_recruitment_at_80",-1.69314718055995,-1.39512949639473,0.152959189792831,-1.69122914016995,-1.40241482210483,-1.11015252297994,FALSE,1.94834769044512
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"recruitment_slope_20",1.5,1.29485790515327,0.107445558155,1.08414841703364,1.29933789412465,1.49524905125266,FALSE,-1.90926547704087
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"recruit_mean_80",44.6,44.9358514593203,0.540926156878873,43.9544267114881,44.9244143489866,46.0271115951047,TRUE,0.620882268400865
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"recruit_mean_slope_20",0.4,0.0319104373056747,0.348657281379111,-0.648122060461926,0.0259019316324645,0.706915053602162,TRUE,-1.05573462065198
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,2047.40599151724,"log_recruit_sd",1.25276296849537,1.19379630313733,0.0371806168565842,1.11939150320424,1.19459659420665,1.26925224860709,TRUE,-1.58595177657994
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"survival_at_80",0.36,0.371789960227481,0.0640218653198551,0.245974868225296,0.370926902412939,0.510996437801898,TRUE,0.184155212732059
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"survival_slope_20",0.64,0.673453383353222,0.0482158568536288,0.582892751440522,0.671239756708362,0.770268773687006,TRUE,0.693825341625222
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"growth_increment_80",8.4,8.43214369830715,0.296907427791467,7.86670883749669,8.43761608977983,9.06559240637905,TRUE,0.108261684614111
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"growth_slope_20",-2.4,-2.2947706485351,0.174852943903884,-2.62093145949527,-2.28587175385255,-1.97610523949526,TRUE,0.601816298401826
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"log_growth_sd",1.50407739677627,1.49646543952884,0.0669093152745615,1.37075243432287,1.4959567144795,1.62728567256858,TRUE,-0.113765283895128
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"log_recruitment_at_80",-1.69314718055995,-1.32179207406534,0.165323713278147,-1.6488739775807,-1.32331405392097,-1.01498034892264,FALSE,2.24623013318012
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"recruitment_slope_20",1.5,1.24610142715788,0.119040644093973,1.02324128662192,1.24548210643577,1.49329406087713,FALSE,-2.13287297607096
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"recruit_mean_80",44.6,44.9481655567643,0.580036358105962,43.9179099182461,44.9311636093659,46.1217704284942,TRUE,0.600247815328606
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"recruit_mean_slope_20",0.4,0.0389791171875642,0.402382111113623,-0.777370617987734,0.0285532218992205,0.781584369153122,TRUE,-0.897209077742754
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"log_recruit_sd",1.25276296849537,1.19449746407121,0.04728922777135,1.10958099296354,1.19438574895949,1.2834611257674,TRUE,-1.23210945008186
41,"three_by_four",3,4,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,1733.19577564746,"log_process_precision",NA,3.72770716481633,0.466450178255513,2.80264719578451,3.72789073586801,4.67900170322793,NA,NA
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"survival_at_80",0.36,0.362405869783361,0.0826583271798606,0.192688915017108,0.364362195268693,0.515195832599653,TRUE,0.0291061997677081
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"survival_slope_20",0.64,0.605399679957874,0.0511860178099727,0.507048399543539,0.604988582184765,0.708873542539335,TRUE,-0.675972101806766
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"growth_increment_80",8.4,8.71455086429705,0.325575677243184,8.06557796309909,8.70538286674495,9.3647238163964,TRUE,0.966137479803497
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"growth_slope_20",-2.4,-2.08448773534765,0.193970035872386,-2.46672947049465,-2.08729100030921,-1.71117678736914,TRUE,1.62660311544162
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"log_growth_sd",1.50407739677627,1.45804928247869,0.0436867073653778,1.3754805904118,1.45685671450587,1.54887412574799,TRUE,-1.05359540861306
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"log_recruitment_at_80",-1.69314718055995,-1.57097431957575,0.12522986244472,-1.81059954684038,-1.57079413177028,-1.30398108088627,TRUE,0.9755888779174
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"recruitment_slope_20",1.5,1.10369652396745,0.144465783847276,0.814090079468276,1.10750082019174,1.3649430748257,FALSE,-2.74323417959996
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"recruit_mean_80",44.6,44.9552714325504,0.525387891940518,43.9531212918726,44.9557044897953,45.940794759301,TRUE,0.676207879930827
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"recruit_mean_slope_20",0.4,-0.233384628116541,0.713399529726606,-1.62010839555038,-0.247498019192392,1.22522960570119,TRUE,-0.88783998548369
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,3116.67379392284,"log_recruit_sd",1.25276296849537,1.30928374078656,0.0543681407205223,1.20756860172306,1.30761299407908,1.4129398217534,TRUE,1.03959362123007
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"survival_at_80",0.36,0.373856570341776,0.0845833287612908,0.202322177214679,0.375304385406256,0.542554351729565,TRUE,0.163821530137243
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"survival_slope_20",0.64,0.616815670079812,0.0549160450548434,0.510061294472161,0.617709164236391,0.721035918501719,TRUE,-0.422177705933374
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"growth_increment_80",8.4,8.6925774999572,0.34613247533287,8.06484247746181,8.68854270937012,9.41639115915751,TRUE,0.845276074358054
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"growth_slope_20",-2.4,-2.11677752360369,0.21668676990135,-2.53136306086541,-2.11822547012821,-1.67780389350829,TRUE,1.30705938588336
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"log_growth_sd",1.50407739677627,1.45760851506352,0.0471026186715953,1.36187250596283,1.45796977432525,1.54860836198845,TRUE,-0.986545610908304
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"log_recruitment_at_80",-1.69314718055995,-1.5598585968625,0.125732191821971,-1.80518069428361,-1.56260726441737,-1.31777025286641,TRUE,1.06009910243333
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"recruitment_slope_20",1.5,1.09186800862462,0.154393680457904,0.784697608050792,1.10095401096261,1.39151226593443,FALSE,-2.64345010861155
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"recruit_mean_80",44.6,45.0193349027204,0.478339998768682,44.0933468268972,45.0351730723751,45.9946415073936,TRUE,0.876646117405735
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"recruit_mean_slope_20",0.4,-0.297003557385815,0.66734726831818,-1.57625214752753,-0.297341240286911,0.94221158540316,TRUE,-1.04443906564924
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"log_recruit_sd",1.25276296849537,1.31206650328533,0.0540907491552806,1.20689246610485,1.31368027266701,1.41591167138363,TRUE,1.09637111180918
42,"six_by_two",6,2,2500,0.25,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,2824.66510763675,"log_process_precision",NA,5.05149594869155,0.831732759899814,3.39640869888731,5.06008680631693,6.77475594165983,NA,NA
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"survival_at_80",0.36,0.511533511764645,0.0433811832856033,0.425881764958244,0.510998157473941,0.59652425635833,FALSE,3.49307004299568
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"survival_slope_20",0.64,0.619040583427829,0.0298559160747468,0.56460391840234,0.620511132450265,0.6771602611914,TRUE,-0.702018873569221
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"growth_increment_80",8.4,7.41002662555493,0.267533211615021,6.8964339230488,7.42265762079126,7.94302455735801,FALSE,-3.70037562240922
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"growth_slope_20",-2.4,-1.8081617438637,0.102878685233946,-2.01317722349313,-1.81147791226237,-1.62036282551513,FALSE,5.75277818520386
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"log_growth_sd",1.50407739677627,1.45318395494507,0.0819595043721665,1.29187215042324,1.45519339613265,1.61740106993082,TRUE,-0.620958389402942
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"log_recruitment_at_80",-1.69314718055995,-3.88735963422198,0.435758274893795,-4.69654598941147,-3.88591775145369,-3.03386232216423,FALSE,-5.03538906793409
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"recruitment_slope_20",1.5,2.14505026205345,0.17203846423223,1.8035953951781,2.14868384625479,2.4582880538668,FALSE,3.74945373368779
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"recruit_mean_80",44.6,40.3515548711714,1.1799390023236,38.0760357161447,40.4036667309117,42.6201447062194,FALSE,-3.60056335154813
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"recruit_mean_slope_20",0.4,1.50036549559637,0.356954657924945,0.8168197244773,1.47469006201542,2.18682319218548,FALSE,3.08264781301087
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"poisson",FALSE,NA,TRUE,45990.9958205283,"log_recruit_sd",1.25276296849537,1.15465519569011,0.041339818227443,1.07767817970963,1.15611705331982,1.23278453078682,FALSE,-2.37320281055634
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"survival_at_80",0.36,0.501915332694028,0.0483764569478802,0.40666366330264,0.500945646877159,0.594229675759778,FALSE,2.93356193585911
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"survival_slope_20",0.64,0.604839815330954,0.0340267738105724,0.533754465913383,0.605897608171537,0.670758857867749,TRUE,-1.03330938351026
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"growth_increment_80",8.4,7.35764493056019,0.301644953104729,6.784244637753,7.35877915686756,7.91316826827084,FALSE,-3.4555693994254
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"growth_slope_20",-2.4,-1.79414253053814,0.116610343242066,-2.01280770456045,-1.80187672492186,-1.54426416548248,FALSE,5.19557230188571
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"log_growth_sd",1.50407739677627,1.4794046130213,0.0908816035962756,1.30569540881415,1.48278080051227,1.65226578742362,TRUE,-0.271482706935682
43,"one_by_twelve",1,12,500,1,"cohort_pulse",2,"gamma_poisson",FALSE,NA,TRUE,28908.7350309899,"log_recruitment_at_80",-1.69314718055995,-3.75354329668706,0.44760831374492,-4.63608058841513,-3.72982082427983,-2.95035033844659,FALSE,-4.60312298243253
