"scenario_id","quantity","replicate","accuracy","uncertainty_multiplier","positive_definite","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width","relative_absolute_error","weak_width","weak_error","width_ratio_to_weak","error_ratio_to_weak"
50,"growth_sd.log_growth_sd",3,"correct",4,TRUE,4.5,5.69793305453406,0.957537874824347,4.0692587319984,5.61611449953494,7.82448784559046,TRUE,1.2510555310972,3.75522911359207,0.266207345452013,3.68922537690471,0.271350990993877,1.01789094727054,0.98104430898511
50,"growth_sd.log_growth_sd",3,"biased",2,TRUE,4.5,5.71925363043578,0.904440033969253,4.19605582373985,5.65966621106635,7.64973422038754,TRUE,1.34807569837983,3.45367839664769,0.270945251207951,3.68922537690471,0.271350990993877,0.936152726875514,0.998504741831088
50,"growth_sd.log_growth_sd",3,"biased",4,TRUE,4.5,5.75219231775951,0.934336645768592,4.15394430043773,5.67764487354358,7.80718827010872,TRUE,1.34019394768515,3.65324396967099,0.278264959502114,3.68922537690471,0.271350990993877,0.990246893708642,1.02547979826023
50,"growth_sd.log_growth_sd",3,"weak",NA,TRUE,4.5,5.72107945947245,0.97896147233816,4.09857570404352,5.60669176426289,7.78780108094824,TRUE,1.24732126235368,3.68922537690471,0.271350990993877,3.68922537690471,0.271350990993877,1,1
50,"growth_sd.log_growth_sd",3,"correct",1,TRUE,4.5,5.301781613213,0.699949630283459,4.05040822277317,5.26771383518876,6.88838433159318,TRUE,1.14548472993451,2.83797610882001,0.178173691825112,3.68922537690471,0.271350990993877,0.769260703503317,0.656617066967456
50,"growth_sd.log_growth_sd",3,"correct",2,TRUE,4.5,5.6338099742748,0.902163778519032,4.02679968088318,5.56486939486429,7.39526145351979,TRUE,1.25676734232894,3.36846177263661,0.251957772061067,3.68922537690471,0.271350990993877,0.913053941817665,0.928530871172503
50,"growth_sd.log_growth_sd",3,"biased",1,TRUE,4.5,5.75804215046526,0.741750014660324,4.40696795048784,5.7023204766251,7.34001332445274,TRUE,1.69604600687655,2.9330453739649,0.279564922325614,3.68922537690471,0.271350990993877,0.795030141646088,1.03027050427069
50,"growth_sd.log_growth_sd",3,"correct",0.5,TRUE,4.5,4.89722487850609,0.432070757893172,4.10455585840389,4.87863904702242,5.7683980966474,TRUE,0.919351451699736,1.66384223824352,0.0882721952235761,3.68922537690471,0.271350990993877,0.451000431868301,0.325306330742562
50,"recruitment_50",3,"correct",2,TRUE,0.019387103915861,0.0750903457214666,0.023024623439968,0.0397930268761245,0.0724798378214891,0.129246071772576,FALSE,2.4192900244749,0.089453044896452,0.557032418056056,0.0905250633375527,0.629469100319036,0.988157771985165,0.884924165099976
50,"recruitment_50",3,"correct",4,TRUE,0.019387103915861,0.0808740648415227,0.0254843146735427,0.0434008449180234,0.0783712841267434,0.140367227933837,FALSE,2.41273747060957,0.096966383015814,0.614869609256617,0.0905250633375527,0.629469100319036,1.07115509717174,0.976806659683502
50,"recruitment_50",3,"weak",NA,TRUE,0.019387103915861,0.0823340139477646,0.0238903371317391,0.0427995721709242,0.0792722427525781,0.133324635508477,FALSE,2.63482719748968,0.0905250633375527,0.629469100319036,0.0905250633375527,0.629469100319036,1,1
50,"recruitment_50",3,"biased",0.5,TRUE,0.019387103915861,0.0587352602099221,0.0122761687460631,0.0391195364739973,0.0569837556949703,0.0851304290114024,FALSE,3.20524726467937,0.0460108925374052,0.393481562940611,0.0905250633375527,0.629469100319036,0.508266891411479,0.62510068046419
50,"recruitment_50",3,"biased",1,TRUE,0.019387103915861,0.0728888600023585,0.0199667301130017,0.0416579847556006,0.0705828467291664,0.121551889590208,FALSE,2.67954521264646,0.0798939048346077,0.535017560864975,0.0905250633375527,0.629469100319036,0.882561159186344,0.849950475081001
50,"recruitment_50",3,"biased",2,TRUE,0.019387103915861,0.0815373687201112,0.0250047946517091,0.0436618082446713,0.0781061310923014,0.145550422231933,FALSE,2.48553390139527,0.101888613987262,0.621502648042501,0.0905250633375527,0.629469100319036,1.12552933111283,0.987344172617057
50,"recruitment_50",3,"biased",4,TRUE,0.019387103915861,0.0834299274041207,0.0255615620154688,0.0439966782687804,0.080322831488798,0.144724782090584,FALSE,2.50543466199381,0.100728103821804,0.640428234882597,0.0905250633375527,0.629469100319036,1.11270956471144,1.01741012316253
50,"recruitment_50",3,"correct",0.5,TRUE,0.019387103915861,0.0301271047779604,0.00714625864834328,0.0187173397009813,0.0292345948389102,0.0455772244028355,TRUE,1.50288443094475,0.0268598847018542,0.107400008620994,0.0905250633375527,0.629469100319036,0.296712133762317,0.170619985264662
