"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"baseline","robust",1,29,0.144001743907439,FALSE,0.0897993104889895,0.98593647835327
"baseline","robust",1,3,0.403529045999886,TRUE,0.145455217235388,3.34829944036445e-05
"baseline","robust",1,30,0.107781541230287,FALSE,0.0969187705504864,0.933329085959066
"baseline","robust",1,4,0.229747226015899,TRUE,0.211595876626098,0.0477877715147604
"baseline","robust",1,5,0.102411382745248,FALSE,0.0794466065773181,0.997922494844968
"baseline","robust",1,6,0.0784270149338642,FALSE,0.0900176464892362,0.981548148012621
"baseline","robust",1,7,0.103216659550149,FALSE,0.176862285887597,0.763942950338511
"baseline","robust",1,8,0.111782774436044,FALSE,0.0930142246910949,0.995223285168339
"baseline","robust",1,9,0.317186197670625,TRUE,0.229033127896328,0.00183541710623888
"baseline","robust",1.5,1,0.180524753169412,FALSE,0.103969723332159,0.968295634531694
"baseline","robust",1.5,11,0.125327123329178,FALSE,0.105638466238112,0.975691008726816
"baseline","robust",1.5,12,0.185876025926812,FALSE,0.0913200092925175,0.996512061035633
"baseline","robust",1.5,13,0.46262748202572,FALSE,0.158505289947616,0.0343516558218373
"baseline","robust",1.5,14,0.122821992662918,TRUE,0.393194823219049,0.77382789358743
"baseline","robust",1.5,15,1.03667238706769,TRUE,0.25140923521881,0.000479539745380259
"baseline","robust",1.5,16,0.185416537765311,FALSE,0.0923601833413065,0.995242840022056
"baseline","robust",1.5,17,0.132075886414829,FALSE,0.08487528231183,0.992056060233465
"baseline","robust",1.5,18,0.140142048205429,FALSE,0.0936564440850455,0.983031920654389
"baseline","robust",1.5,19,0.127228917004293,FALSE,0.161387355405553,0.9587810491595
"baseline","robust",1.5,2,0.148427259071204,FALSE,0.102072518122152,0.965040065689407
"baseline","robust",1.5,20,0.208591084154434,FALSE,0.120944496749257,0.00453518729621169
"baseline","robust",1.5,21,0.162058946137932,FALSE,0.103039096041758,0.98726600998522
"baseline","robust",1.5,22,0.109226419190644,FALSE,0.0902961015217413,0.997667728892055
"baseline","robust",1.5,23,0.0563360798970507,TRUE,0.319640521937612,0.397112614511426
"baseline","robust",1.5,24,0.106967553527074,TRUE,0.363394495472927,0.209888375928538
"baseline","robust",1.5,25,0.160446563108793,FALSE,0.0954576061528737,0.991568321317695
"baseline","robust",1.5,26,0.142291779638024,FALSE,0.0986967863188942,0.991678743525315
"baseline","robust",1.5,27,0.161891908628733,TRUE,0.280499483277047,0.288060930102531
"baseline","robust",1.5,28,0.108548546320278,TRUE,0.271878079718886,0.0261977063888476
"baseline","robust",1.5,29,0.251312750867206,FALSE,0.0941843776873926,0.992135669032769
"baseline","robust",1.5,3,0.402916623467981,TRUE,0.154816792861989,9.97290796502438e-09
"baseline","robust",1.5,30,0.156872661455955,FALSE,0.0907576876181607,0.987121408158149
"baseline","robust",1.5,4,0.244009744613649,FALSE,0.126511308375996,6.72124113433865e-05
"baseline","robust",1.5,5,0.152064954782242,FALSE,0.0955704335341374,0.982134397170052
"baseline","robust",1.5,6,0.184125892330744,FALSE,0.115284603147727,0.987338440842856
"baseline","robust",1.5,7,0.138426634252688,FALSE,0.181507827839536,0.887540290687611
"baseline","robust",1.5,8,0.105973814201716,FALSE,0.0961521363175812,0.997487543736068
"baseline","robust",1.5,9,0.316075234519682,TRUE,0.242064614691369,0.000245634816480236
"flatter_fecundity","full",0,1,0.0155489123015765,TRUE,0.0514444438961585,NA
"flatter_fecundity","full",0,10,0.0167073135823694,TRUE,0.0485040834032477,NA
"flatter_fecundity","full",0,11,0.0197996801170873,TRUE,0.0492191314539882,NA
"flatter_fecundity","full",0,12,0.0245459523866566,TRUE,0.0499617132070148,NA
"flatter_fecundity","full",0,13,0.0128291091979164,TRUE,0.0572207967211522,NA
"flatter_fecundity","full",0,14,0.0167400605446253,TRUE,0.0515523170375496,NA
"flatter_fecundity","full",0,15,0.0399911722741084,TRUE,0.0533933774094299,NA
"flatter_fecundity","full",0,16,0.025655656139653,TRUE,0.047953402285502,NA
"flatter_fecundity","full",0,17,0.0104551603298166,TRUE,0.0507233201178675,NA
"flatter_fecundity","full",0,18,0.0321292900136087,TRUE,0.0484978673006816,NA
"flatter_fecundity","full",0,19,0.00372183503570342,TRUE,0.0641262204550819,NA
"flatter_fecundity","full",0,2,0.00214119202780341,TRUE,0.0508637953616362,NA
"flatter_fecundity","full",0,20,0.0200996491336906,TRUE,0.0549632450217298,NA
"flatter_fecundity","full",0,21,0.0105433165137458,TRUE,0.046286601019977,NA
"flatter_fecundity","full",0,22,0.0134409378475264,TRUE,0.0611636956989745,NA
"flatter_fecundity","full",0,23,0.0159404982105517,TRUE,0.0534238803449324,NA
"flatter_fecundity","full",0,24,0.011488824686024,TRUE,0.0479803792416229,NA
"flatter_fecundity","full",0,25,0.0293238891528253,TRUE,0.0540535530881292,NA
"flatter_fecundity","full",0,26,0.00605851306973167,TRUE,0.0563119921045996,NA
"flatter_fecundity","full",0,27,0.0550137512357613,TRUE,0.0537016510485282,NA
"flatter_fecundity","full",0,28,0.0247729999930631,TRUE,0.0546997501403586,NA
"flatter_fecundity","full",0,29,0.0198590395079862,TRUE,0.048150768205174,NA
"flatter_fecundity","full",0,3,0.0366360291176024,TRUE,0.0467830482218012,NA
"flatter_fecundity","full",0,30,0.0146128627066631,TRUE,0.0489901724321177,NA
"flatter_fecundity","full",0,4,0.0103510311404629,TRUE,0.0505035165162267,NA
"flatter_fecundity","full",0,5,0.0158151641095418,TRUE,0.0540958222932544,NA
"flatter_fecundity","full",0,6,0.0155518202290974,TRUE,0.0555501959789248,NA
"flatter_fecundity","full",0,7,0.0170664802149373,TRUE,0.0498380432240076,NA
"flatter_fecundity","full",0,8,0.00647907230055324,TRUE,0.0535175104740279,NA
"flatter_fecundity","full",0,9,0.0103919759572159,TRUE,0.0483963087478678,NA
"flatter_fecundity","full",0.25,1,0.0431961136901963,TRUE,0.046700582740627,NA
"flatter_fecundity","full",0.25,10,0.0326868973062772,TRUE,0.0512774908180843,NA
"flatter_fecundity","full",0.25,11,0.02829289215666,TRUE,0.0494338019118423,NA
"flatter_fecundity","full",0.25,12,0.0182353065962361,TRUE,0.0498828139993145,NA
"flatter_fecundity","full",0.25,13,0.00905440733434663,TRUE,0.0583849960992087,NA
"flatter_fecundity","full",0.25,14,0.04445943424952,TRUE,0.0470188862363659,NA
"flatter_fecundity","full",0.25,15,0.0189197818105038,TRUE,0.0542412647922223,NA
"flatter_fecundity","full",0.25,16,0.0398960120006888,TRUE,0.0505633509726923,NA
"flatter_fecundity","full",0.25,17,0.0279828355542849,TRUE,0.0498307052505676,NA
"flatter_fecundity","full",0.25,18,0.0614646339622966,TRUE,0.0449778045678929,NA
"flatter_fecundity","full",0.25,19,0.0154010144489208,TRUE,0.0560275698494733,NA
"flatter_fecundity","full",0.25,2,0.0593515790135398,TRUE,0.0449583200190263,NA
"flatter_fecundity","full",0.25,20,0.00829163949072286,TRUE,0.0562785319020923,NA
"flatter_fecundity","full",0.25,21,0.0226144833574022,TRUE,0.0473238838247818,NA
"flatter_fecundity","full",0.25,22,0.0423331681407774,FALSE,0.055765241132642,NA
"flatter_fecundity","full",0.25,23,0.016224101939744,TRUE,0.0544500553560063,NA
"flatter_fecundity","full",0.25,24,0.040966932924205,FALSE,0.0451698943775181,NA
"flatter_fecundity","full",0.25,25,0.0194878930468951,TRUE,0.0508726107575493,NA
"flatter_fecundity","full",0.25,26,0.0300904432077174,TRUE,0.0518330442392348,NA
"flatter_fecundity","full",0.25,27,0.0127133825691436,TRUE,0.0525480672447201,NA
"flatter_fecundity","full",0.25,28,0.0353719389904628,FALSE,0.0517324299390959,NA
"flatter_fecundity","full",0.25,29,0.0184719270256947,TRUE,0.057016324376376,NA
"flatter_fecundity","full",0.25,3,0.0577433431548673,TRUE,0.0539282980754774,NA
"flatter_fecundity","full",0.25,30,0.0282006216465668,TRUE,0.0486227619999593,NA
"flatter_fecundity","full",0.25,4,0.0234089743131515,FALSE,0.0497845441807703,NA
"flatter_fecundity","full",0.25,5,0.0208950753281477,FALSE,0.0502743253214973,NA
"flatter_fecundity","full",0.25,6,0.0520353881326104,TRUE,0.0540692257787788,NA
"flatter_fecundity","full",0.25,7,0.0123479555631653,TRUE,0.0471638768123112,NA
"flatter_fecundity","full",0.25,8,0.0385333607133032,TRUE,0.0504589125429786,NA
"flatter_fecundity","full",0.25,9,0.0199490035908879,TRUE,0.0496414746798285,NA
"flatter_fecundity","full",0.5,1,0.0285325958373182,FALSE,0.0518311344612896,NA
"flatter_fecundity","full",0.5,10,0.035657149454784,FALSE,0.0462664776060241,NA
"flatter_fecundity","full",0.5,11,0.0588183829237541,FALSE,0.0458212440240404,NA
"flatter_fecundity","full",0.5,12,0.0366368571639021,FALSE,0.0481858798714389,NA
"flatter_fecundity","full",0.5,13,0.0355597615247414,FALSE,0.0524886657252946,NA
"flatter_fecundity","full",0.5,14,0.0463964986660649,FALSE,0.0489937323320471,NA
"flatter_fecundity","full",0.5,15,0.0355118593058846,FALSE,0.0520750023595354,NA
"flatter_fecundity","full",0.5,16,0.0611811398023595,FALSE,0.0473726164390733,NA
"flatter_fecundity","full",0.5,17,0.035847808534984,FALSE,0.0535818685839594,NA
"flatter_fecundity","full",0.5,18,0.0201782494946766,TRUE,0.0489425923289795,NA
"flatter_fecundity","full",0.5,19,0.0281256038950992,FALSE,0.0545532194797408,NA
"flatter_fecundity","full",0.5,2,0.0225735101525051,FALSE,0.0473874801771012,NA
"flatter_fecundity","full",0.5,20,0.0587530197182089,FALSE,0.0481443758562625,NA
"flatter_fecundity","full",0.5,21,0.0282319287732885,FALSE,0.0464034500750917,NA
"flatter_fecundity","full",0.5,22,0.0700924376444413,FALSE,0.0543596026492295,NA
"flatter_fecundity","full",0.5,23,0.0350491989039035,FALSE,0.0513192666798992,NA
"flatter_fecundity","full",0.5,24,0.000899967990896525,TRUE,0.0454639697031492,NA
"flatter_fecundity","full",0.5,25,0.0378212802545164,FALSE,0.0532239292620001,NA
"flatter_fecundity","full",0.5,26,0.0464283972343727,FALSE,0.0494712403172048,NA
"flatter_fecundity","full",0.5,27,0.0402356688844972,FALSE,0.0480292604305825,NA
"flatter_fecundity","full",0.5,28,0.0234792646071906,FALSE,0.0512121813609769,NA
"flatter_fecundity","full",0.5,29,0.05342809596137,FALSE,0.0514684465253407,NA
"flatter_fecundity","full",0.5,3,0.0567148188206728,FALSE,0.0456434866629207,NA
"flatter_fecundity","full",0.5,30,0.0390002064165431,FALSE,0.0534997058731131,NA
"flatter_fecundity","full",0.5,4,0.0484387427422365,FALSE,0.0502711928935875,NA
"flatter_fecundity","full",0.5,5,0.0111421176980076,TRUE,0.0521765277987218,NA
"flatter_fecundity","full",0.5,6,0.0484901975843043,FALSE,0.0498590052957915,NA
"flatter_fecundity","full",0.5,7,0.0457616614518984,FALSE,0.047592075851633,NA
"flatter_fecundity","full",0.5,8,0.0515484143943164,FALSE,0.0504602656680758,NA
"flatter_fecundity","full",0.5,9,0.0404982893072673,FALSE,0.0531726024260568,NA
"flatter_fecundity","full",0.75,1,0.0508806637135169,FALSE,0.0511388435685002,NA
"flatter_fecundity","full",0.75,10,0.0440021960834203,FALSE,0.0446931838265514,NA
"flatter_fecundity","full",0.75,11,0.048103087052824,FALSE,0.05136480935338,NA
"flatter_fecundity","full",0.75,12,0.042341180543079,FALSE,0.0480250682723251,NA
"flatter_fecundity","full",0.75,13,0.0521862718971562,FALSE,0.0501513388147417,NA
"flatter_fecundity","full",0.75,14,0.0742333069378002,FALSE,0.0455523002523312,NA
"flatter_fecundity","full",0.75,15,0.0507460674809055,FALSE,0.0516705320051691,NA
"flatter_fecundity","full",0.75,16,0.0474682758127533,FALSE,0.0427685829855851,NA
"flatter_fecundity","full",0.75,17,0.0389637811882418,FALSE,0.0541565141794111,NA
"flatter_fecundity","full",0.75,18,0.0437141274938634,FALSE,0.0463907048345129,NA
"flatter_fecundity","full",0.75,19,0.0487949584033513,FALSE,0.047552360741468,NA
"flatter_fecundity","full",0.75,2,0.0586765402290851,FALSE,0.0449231573700361,NA
"flatter_fecundity","full",0.75,20,0.0482250171574515,FALSE,0.0489763207463828,NA
"flatter_fecundity","full",0.75,21,0.0384670269272759,FALSE,0.0469622526015748,NA
"flatter_fecundity","full",0.75,22,0.0689176625594526,FALSE,0.0572719329599819,NA
"flatter_fecundity","full",0.75,23,0.0504803573478684,FALSE,0.0469184431930214,NA
"flatter_fecundity","full",0.75,24,0.0251201620466192,FALSE,0.0472286544545893,NA
"flatter_fecundity","full",0.75,25,0.0563825495756012,FALSE,0.0574115830965816,NA
"flatter_fecundity","full",0.75,26,0.0503659523001804,FALSE,0.0522168258817029,NA
"flatter_fecundity","full",0.75,27,0.0407549250972385,FALSE,0.0538819966675778,NA
"flatter_fecundity","full",0.75,28,0.0401360592846344,FALSE,0.0541669793356412,NA
"flatter_fecundity","full",0.75,29,0.0500539609255666,FALSE,0.051878903772848,NA
"flatter_fecundity","full",0.75,3,0.0695814704112626,FALSE,0.0467219479182582,NA
"flatter_fecundity","full",0.75,30,0.0500013916235433,FALSE,0.0527846093382909,NA
"flatter_fecundity","full",0.75,4,0.0529110512388635,FALSE,0.0490218768540162,NA
"flatter_fecundity","full",0.75,5,0.0528098042669028,FALSE,0.0455287173128652,NA
"flatter_fecundity","full",0.75,6,0.0627086137325397,FALSE,0.0427472492201699,NA
"flatter_fecundity","full",0.75,7,0.0342914095857476,FALSE,0.0496653432717956,NA
"flatter_fecundity","full",0.75,8,0.0524234422981662,FALSE,0.0572323134463271,NA
"flatter_fecundity","full",0.75,9,0.0339719769880475,FALSE,0.051972635880857,NA
"flatter_fecundity","full",1,1,0.0824003990585036,FALSE,0.0551671360572036,NA
"flatter_fecundity","full",1,10,0.0420340485678767,FALSE,0.0457121089283216,NA
"flatter_fecundity","full",1,11,0.0557675855310083,FALSE,0.0502416842971591,NA
"flatter_fecundity","full",1,12,0.0399039441284635,FALSE,0.0497089451112354,NA
"flatter_fecundity","full",1,13,0.0692454127883468,FALSE,0.0509656506765938,NA
"flatter_fecundity","full",1,14,0.0495514797119739,FALSE,0.0464838320659362,NA
"flatter_fecundity","full",1,15,0.0720495159092729,FALSE,0.0517848455273107,NA
"flatter_fecundity","full",1,16,0.0529830290715336,FALSE,0.0453946041060674,NA
"flatter_fecundity","full",1,17,0.0679712783574229,FALSE,0.0567907580418737,NA
"flatter_fecundity","full",1,18,0.0652520703299142,FALSE,0.047760564659397,NA
"flatter_fecundity","full",1,19,0.0677350718677221,FALSE,0.056027828908598,NA
"flatter_fecundity","full",1,2,0.0757554354650408,FALSE,0.0557262775086774,NA
"flatter_fecundity","full",1,20,0.0771128249890034,FALSE,0.0522126534264921,NA
"flatter_fecundity","full",1,21,0.041096202278577,FALSE,0.0473864616283051,NA
"flatter_fecundity","full",1,22,0.0763061728928139,FALSE,0.0548656046623624,NA
"flatter_fecundity","full",1,23,0.0651492150907194,FALSE,0.0486644329874219,NA
"flatter_fecundity","full",1,24,0.0364835385010416,FALSE,0.0439290268033768,NA
"flatter_fecundity","full",1,25,0.0770783322245828,FALSE,0.0576598546393588,NA
"flatter_fecundity","full",1,26,0.0760200350155393,FALSE,0.0492092428293811,NA
"flatter_fecundity","full",1,27,0.0712709777005109,FALSE,0.057062369534749,NA
"flatter_fecundity","full",1,28,0.0777497854891285,FALSE,0.0543936302622949,NA
"flatter_fecundity","full",1,3,0.0512842457633026,FALSE,0.0502348051522399,NA
"flatter_fecundity","full",1,30,0.0707422584862604,FALSE,0.056079370266094,NA
"flatter_fecundity","full",1,4,0.0963568817704319,FALSE,0.0527599816088066,NA
"flatter_fecundity","full",1,5,0.0603705924230897,FALSE,0.0463387803409224,NA
"flatter_fecundity","full",1,6,0.0499950392686987,FALSE,0.0502948209298753,NA
"flatter_fecundity","full",1,7,0.0744432637999383,FALSE,0.0498803302797513,NA
"flatter_fecundity","full",1,8,0.071520449290281,FALSE,0.053137787554143,NA
"flatter_fecundity","full",1,9,0.0593496777279872,FALSE,0.0536091037982324,NA
"flatter_fecundity","full",1.5,1,0.135196652868577,FALSE,0.0706353909727001,NA
"flatter_fecundity","full",1.5,10,0.0850152815971456,FALSE,0.0567184483328936,NA
"flatter_fecundity","full",1.5,11,0.116720852233205,FALSE,0.0543202467275197,NA
"flatter_fecundity","full",1.5,12,0.115787735564753,FALSE,0.0604359988398364,NA
"flatter_fecundity","full",1.5,13,0.115942185735346,FALSE,0.0527022004704116,NA
"flatter_fecundity","full",1.5,14,0.104374352212558,FALSE,0.063110023884998,NA
"flatter_fecundity","full",1.5,15,0.129966244120992,FALSE,0.0639386293442766,NA
"flatter_fecundity","full",1.5,16,0.0933645734932836,FALSE,0.0475146205504861,NA
"flatter_fecundity","full",1.5,17,0.125385055084128,FALSE,0.0681658528284486,NA
"flatter_fecundity","full",1.5,18,0.106022309622474,FALSE,0.0600365489501243,NA
"flatter_fecundity","full",1.5,19,0.131579222036688,FALSE,0.0569572480324681,NA
"flatter_fecundity","full",1.5,2,0.113888125921847,FALSE,0.0626541204557075,NA
"flatter_fecundity","full",1.5,20,0.117087958673413,FALSE,0.0643560825867636,NA
"flatter_fecundity","full",1.5,21,0.0995424633844693,FALSE,0.0599495894927109,NA
"flatter_fecundity","full",1.5,22,0.120219173792896,FALSE,0.0571895283284466,NA
"flatter_fecundity","full",1.5,23,0.105762349964528,FALSE,0.0562823908559058,NA
"flatter_fecundity","full",1.5,24,0.127207065302875,FALSE,0.0642835791800099,NA
"flatter_fecundity","full",1.5,25,0.142541402306811,FALSE,0.0600168515309226,NA
"flatter_fecundity","full",1.5,26,0.101176775317449,FALSE,0.0584280135053634,NA
"flatter_fecundity","full",1.5,27,0.12236831463252,FALSE,0.0598900683744973,NA
"flatter_fecundity","full",1.5,28,0.168511419226426,FALSE,0.0593840843801974,NA
"flatter_fecundity","full",1.5,29,0.111483635359594,FALSE,0.0613973457628821,NA
"flatter_fecundity","full",1.5,3,0.0888698380084105,FALSE,0.0570410503268436,NA
"flatter_fecundity","full",1.5,30,0.118740735209928,FALSE,0.0620788954720992,NA
"flatter_fecundity","full",1.5,4,0.117783564002449,FALSE,0.057541704636119,NA
"flatter_fecundity","full",1.5,5,0.087045474012404,FALSE,0.0563570120519894,NA
"flatter_fecundity","full",1.5,6,0.134469028313813,FALSE,0.0627114176661546,NA
"flatter_fecundity","full",1.5,7,0.11763917820153,FALSE,0.0620300064731607,NA
"flatter_fecundity","full",1.5,8,0.123367955125501,FALSE,0.0643210667644731,NA
"flatter_fecundity","full",1.5,9,0.115552530895388,FALSE,0.0580976035743815,NA
"flatter_fecundity","none",NA,1,0.0158170172392911,TRUE,0.0993239004329931,NA
"flatter_fecundity","none",NA,10,0.0782756123591572,TRUE,0.123214408252087,NA
"flatter_fecundity","none",NA,11,0.0192216738288314,TRUE,0.113232222051216,NA
"flatter_fecundity","none",NA,12,0.0296894768191754,TRUE,0.0744821401325854,NA
"flatter_fecundity","none",NA,13,0.0518687108269021,TRUE,0.0964285246666269,NA
"flatter_fecundity","none",NA,14,0.111402149008068,TRUE,0.0741645235986896,NA
"flatter_fecundity","none",NA,15,0.056048421016252,TRUE,0.138204560682465,NA
"flatter_fecundity","none",NA,16,0.0856366308096426,TRUE,0.0603484708183265,NA
"flatter_fecundity","none",NA,17,0.00980578351293669,TRUE,0.0954164042407554,NA
"flatter_fecundity","none",NA,18,0.0491396400485877,TRUE,0.0999208208922661,NA
"flatter_fecundity","none",NA,19,0.0311958530597903,TRUE,0.11158370382633,NA
"flatter_fecundity","none",NA,2,0.0446174715893662,TRUE,0.0863912925705659,NA
"flatter_fecundity","none",NA,20,0.0818278987307617,TRUE,0.0699241087352189,NA
"flatter_fecundity","none",NA,21,0.0142753248443803,TRUE,0.0928468353834263,NA
"flatter_fecundity","none",NA,22,0.0808986426343576,FALSE,0.0880844577379243,NA
"flatter_fecundity","none",NA,23,0.0369611909623203,TRUE,0.111077749334184,NA
"flatter_fecundity","none",NA,24,0.0334075866028774,TRUE,0.0960127756978578,NA
"flatter_fecundity","none",NA,25,0.0445468154948644,TRUE,0.077556932160965,NA
"flatter_fecundity","none",NA,26,0.0165408580703909,TRUE,0.109942554038082,NA
"flatter_fecundity","none",NA,27,0.0039624027446621,TRUE,0.0913802935313399,NA
"flatter_fecundity","none",NA,28,0.0760740466658725,TRUE,0.110293039852778,NA
"flatter_fecundity","none",NA,29,0.0832019862556503,TRUE,0.0666518119448347,NA
"flatter_fecundity","none",NA,3,0.11761978899889,TRUE,0.0900371413204941,NA
"flatter_fecundity","none",NA,30,0.0535832798606673,TRUE,0.122336960689028,NA
"flatter_fecundity","none",NA,4,0.0564904698768943,TRUE,0.0777681553120913,NA
"flatter_fecundity","none",NA,5,0.0891356709412254,TRUE,0.0756923973666069,NA
"flatter_fecundity","none",NA,6,0.0437334927395177,TRUE,0.0715266410860895,NA
"flatter_fecundity","none",NA,7,0.055434719683163,TRUE,0.0684743687518281,NA
"flatter_fecundity","none",NA,8,0.03240246795321,TRUE,0.116717106235211,NA
"flatter_fecundity","none",NA,9,0.0166824900367794,TRUE,0.102884733910577,NA
"flatter_fecundity","robust",0,1,0.0173606703170391,TRUE,0.0506083463962073,0.993867596049703
"flatter_fecundity","robust",0,10,0.0189016643028802,TRUE,0.066324115358555,0.94896119640158
"flatter_fecundity","robust",0,11,0.0204153364037176,TRUE,0.0524362990269459,0.994934289118858
"flatter_fecundity","robust",0,12,0.0240411887309927,TRUE,0.0506721527767084,0.994769906359718
"flatter_fecundity","robust",0,13,0.0128104535826669,TRUE,0.061837816257296,0.99071889017849
"flatter_fecundity","robust",0,14,0.0208404316766904,TRUE,0.0529348117613974,0.96067102436783
"flatter_fecundity","robust",0,15,0.0410920953031468,TRUE,0.0560404959930556,0.990705719291354
"flatter_fecundity","robust",0,16,0.0268258536864725,TRUE,0.049618785139104,0.990591217118989
"flatter_fecundity","robust",0,17,0.00923350777780607,TRUE,0.0561128973351712,0.995178425450079
"flatter_fecundity","robust",0,18,0.0321915444362116,TRUE,0.0503056085703395,0.995075340125848
"flatter_fecundity","robust",0,19,0.00500448137082063,TRUE,0.0635746660977942,0.985412741830162
"flatter_fecundity","robust",0,2,0.00179213416138791,TRUE,0.0534285684877052,0.959736071084264
"flatter_fecundity","robust",0,20,0.0201083564396462,TRUE,0.0567208381355194,0.987663835611369
"flatter_fecundity","robust",0,21,0.0110951249001569,TRUE,0.0514405286354266,0.996158967584675
"flatter_fecundity","robust",0,22,0.0161093773230805,TRUE,0.076947861477367,0.938191984792115
"flatter_fecundity","robust",0,23,0.0160376621280856,TRUE,0.0520663176288754,0.996333487949972
"flatter_fecundity","robust",0,24,0.011643206275954,TRUE,0.047225424442445,0.983193695956151
"flatter_fecundity","robust",0,25,0.0292591904988104,TRUE,0.057141205033702,0.992651123325432
"flatter_fecundity","robust",0,26,0.00546613072899188,TRUE,0.0582939282007167,0.996286576338548
"flatter_fecundity","robust",0,27,0.0542322600499212,TRUE,0.0555440356077307,0.978188241220881
"flatter_fecundity","robust",0,28,0.0254509357129483,TRUE,0.057425670662681,0.991469938500514
"flatter_fecundity","robust",0,29,0.020933211973164,TRUE,0.0524928153297839,0.97922956709695
"flatter_fecundity","robust",0,3,0.0910521933862385,TRUE,0.0882326666151761,0.291993353329857
"flatter_fecundity","robust",0,30,0.0135904451534123,TRUE,0.0524069371356213,0.980270827508086
"flatter_fecundity","robust",0,4,0.0107995327516645,TRUE,0.0536728177019895,0.989691690619332
"flatter_fecundity","robust",0,5,0.0203278471018848,TRUE,0.0543660500250451,0.967778490802182
"flatter_fecundity","robust",0,6,0.0161470482759389,TRUE,0.0541463824417066,0.988329944759275
"flatter_fecundity","robust",0,7,0.0185183237652224,TRUE,0.0492327884190229,0.987716449502474
"flatter_fecundity","robust",0,8,0.00689938244531565,TRUE,0.0552871823520439,0.992162251073715
"flatter_fecundity","robust",0,9,0.00961475559117403,TRUE,0.0498602188977759,0.987695055390834
"flatter_fecundity","robust",0.25,1,0.04157536822198,TRUE,0.0603792572561347,0.975010959823394
"flatter_fecundity","robust",0.25,10,0.0352316705254615,TRUE,0.062998289930598,0.970348003458959
"flatter_fecundity","robust",0.25,11,0.0278585944734775,TRUE,0.0484772845794994,0.993558526139206
"flatter_fecundity","robust",0.25,12,0.0174519086372746,TRUE,0.0506562535866432,0.976691176055699
"flatter_fecundity","robust",0.25,13,0.0085802757776391,TRUE,0.0576824833291345,0.988647577086325
"flatter_fecundity","robust",0.25,14,0.0455768694150074,TRUE,0.0442249532544283,0.990018502870116
"flatter_fecundity","robust",0.25,15,0.0171114032599433,TRUE,0.101018160174425,0.936866316078862
"flatter_fecundity","robust",0.25,16,0.0392867217791387,TRUE,0.050156160666474,0.992910169759351
"flatter_fecundity","robust",0.25,17,0.0286122878431995,TRUE,0.0520349286714276,0.996625587081629
"flatter_fecundity","robust",0.25,18,0.0572648232399207,TRUE,0.0724086299348026,0.828883412629044
"flatter_fecundity","robust",0.25,19,0.0149426723426214,TRUE,0.0557353815062922,0.995441121603868
"flatter_fecundity","robust",0.25,2,0.0608567911671151,TRUE,0.047073762883009,0.996018380420756
"flatter_fecundity","robust",0.25,20,0.00910042291531159,TRUE,0.0545350604310728,0.988477301928525
"flatter_fecundity","robust",0.25,21,0.0201563506370339,TRUE,0.0782574179786826,0.904754969495905
"flatter_fecundity","robust",0.25,22,0.0413818259875382,FALSE,0.0542740101709801,0.994147730740939
"flatter_fecundity","robust",0.25,23,0.0163021290801633,TRUE,0.0507590170482983,0.996320133058188
"flatter_fecundity","robust",0.25,24,0.0299164411712509,TRUE,0.121748774124157,0.0457865800718567
"flatter_fecundity","robust",0.25,25,0.0190664369247068,TRUE,0.0516652481079352,0.993123098671198
"flatter_fecundity","robust",0.25,26,0.0172838754810976,TRUE,0.0967167090358027,0.416930895290124
"flatter_fecundity","robust",0.25,27,0.0111608279214178,TRUE,0.0497048196584512,0.996614806011933
"flatter_fecundity","robust",0.25,28,0.0356487508223863,FALSE,0.054823241704819,0.995295884935426
"flatter_fecundity","robust",0.25,29,0.0163690547042792,TRUE,0.0520130368995686,0.997720364568852
"flatter_fecundity","robust",0.25,3,0.065672902622399,TRUE,0.095509427500312,0.867483039107791
"flatter_fecundity","robust",0.25,30,0.0268512828464481,TRUE,0.0930316944118882,0.958858471784177
"flatter_fecundity","robust",0.25,4,0.023092637674336,FALSE,0.0530256562306083,0.982315278782065
"flatter_fecundity","robust",0.25,5,0.0306679922262897,TRUE,0.0789311625150109,0.658734176169884
"flatter_fecundity","robust",0.25,6,0.0501716495600963,TRUE,0.0549492076574424,0.969957888058229
"flatter_fecundity","robust",0.25,7,0.0104350114413803,TRUE,0.0485059820179709,0.96457834762115
"flatter_fecundity","robust",0.25,8,0.0385177491641996,TRUE,0.0504653493252759,0.996146495835898
"flatter_fecundity","robust",0.25,9,0.0200246282307102,TRUE,0.0510792960133999,0.987914159328932
"flatter_fecundity","robust",0.5,1,0.0253208017168697,TRUE,0.0940827652849772,0.922597297917219
"flatter_fecundity","robust",0.5,10,0.064029534861992,TRUE,0.143717550097035,0.13002644295212
"flatter_fecundity","robust",0.5,11,0.0566291431337606,FALSE,0.0509052495273228,0.98353020680292
"flatter_fecundity","robust",0.5,12,0.0333223852373755,TRUE,0.0851965234265082,0.852960123575184
"flatter_fecundity","robust",0.5,13,0.035493979341656,FALSE,0.0567887314954736,0.997009746921255
"flatter_fecundity","robust",0.5,14,0.0535773649035837,TRUE,0.0737567563569228,0.488054388094064
"flatter_fecundity","robust",0.5,15,0.0211668424806466,TRUE,0.146828518027947,0.608455183965499
"flatter_fecundity","robust",0.5,16,0.0606914370873424,FALSE,0.0472824399262724,0.971638930896684
