"","0.5000","0.5333","0.5667","0.6000","0.6333","0.6667","0.7000","0.7333","0.7667","0.8000","0.8333","0.8667","0.9000","0.9333","0.9667","1.0000","1.0333","1.0667","1.1000","1.1333","1.1667","1.2000","1.2333","1.2667","1.3000","1.3333","1.3667","1.4000","1.4333","1.4667","1.5000","1.5333","1.5667","1.6000","1.6333","1.6667","1.7000","1.7333","1.7667","1.8000","1.8333","1.8667","1.9000","1.9333","1.9667","2.0000","2.0333","2.0667","2.1000","2.1333","2.1667","2.2000","2.2333","2.2667","2.3000","2.3333","2.3667","2.4000","2.4333","2.4667","2.5000"
"-2.3931",-68704.7025798462,-66780.0956900794,-64828.4860258593,-62851.6585498055,-60851.3956729271,-58829.4918477653,-56787.7681620041,-54728.087095994,-52652.3676051076,-50562.6006877633,-48460.8656022029,-46349.3468996385,-44230.3524481728,-42106.332630973,-39979.9009135981,-37853.8559892447,-35731.2057271181,-33615.1931683401,-31509.3248359704,-29417.4016511208,-27343.5527760692,-25292.2727380885,-23268.4622248057,-21277.4729837431,-19325.1573058138,-17417.9226255242,-15562.7918301638,-13767.4699370969,-12040.4178732675,-10390.9341751617,-8829.24552183579,-7366.60711943268,-6015.41407427394,-4789.32502467776,-3703.39945087588,-2774.25024976317,-2020.21334893613,-1461.53634507266,-1120.58838799988,-1022.09379697494,-1193.39219335544,-1664.72826800833,-2469.57467706396,-3644.99198111276,-5232.03001647577,-7276.175619314,-9827.85222147681,-12942.9775094868,-16683.5860943602,-21118.5249907375,-26324.2306611089,-32385.597458389,-39396.9485131506,-47463.1214778771,-56700.6830793812,-67239.2881643413,-79223.2008769882,-92812.9978108867,-108187.475460852,-125545.787102925,-145109.837391505
"-2.3598",-67406.3744462636,-65492.7069655015,-63551.9379632743,-61585.9175003079,-59596.4925650466,-57585.5222439011,-55554.8928793401,-53506.5333867049,-51442.4308977449,-49364.6468985477,-47275.3340316696,-45176.7537367811,-43071.2949110305,-40961.4937795889,-38850.0551785565,-36739.8754666624,-34634.067299134,-32535.9865169128,-30449.2614272779,-28377.8247781758,-26325.9487584451,-24298.2833900426,-22299.8987167299,-20336.3312369499,-18413.6350773516,-16538.4384582217,-14718.0060636612,-12960.3079984771,-11274.0960913488,-9668.98839086385,-8155.56279864367,-6745.46089325368,-5451.50312136152,-4287.81667027611,-3269.97749039186,-2415.1681092211,-1742.35307293038,-1272.47406919812,-1028.66702971023,-1036.50378500181,-1324.26115235566,-1923.22068327208,-2868.00268535514,-4196.93856965171,-5952.48606454492,-8181.69238803808,-10936.711089332,-14275.3789666613,-18261.860251193,-22967.3661274616,-28470.9586518056,-34860.4492457151,-42233.4031968582,-50698.2630148946,-60375.6050824409,-71399.5458368285,-83919.3157417698,-98101.0215893107,-114129.620245042,-132211.129851412,-152575.107778176
"-2.3265",-66108.0518376503,-64205.7162057003,-62276.1773623445,-60321.3529069128,-58343.1567933276,-56343.5151025525,-54324.3817890502,-52287.7545799391,-50235.6912022637,-48170.3261132137,-46093.8879101186,-44008.7176015321,-41917.2879276917,-39822.2239280917,-37726.3249659172,-35632.5884337453,-33544.2353823637,-31464.7383349838,-29397.851572744,-27347.6442044969,-25318.5363647623,-23315.3389187865,-21343.297093301,-19408.1384963208,-17516.1260397184,-15674.116334995,-13889.6241963625,-12170.893956774,-10526.9783827983,-8967.82606428508,-7504.37825575916,-6148.67625975249,-4913.98056929444,-3814.90312922273,-2867.55423571755,-2089.70577262553,-1500.97268411244,-1123.01480865152,-979.761452349624,-1097.66136354745,-1505.96108935349,-2237.01505262242,-3326.63108976272,-4814.45564117648,-6744.40329332892,-9165.13594144993,-12130.5974826273,-15700.6106695333,-19941.543565366,-24927.0539522373,-30738.9210711508,-37467.9752265065,-45215.1370883163,-54092.5799897068,-64225.0301670209,-75751.2217488511,-88825.5253957646,-103619.771855004,-120325.294358831,-139155.216800768,-160347.018015406
"-2.2931",-64809.8080031823,-62919.210083082,-61001.3041761787,-59058.077957754,-57091.5148284252,-55103.6103150517,-53096.3884305308,-51071.9181793664,-49032.3303922047,-46979.8350716668,-44916.7394336463,-42845.4668326943,-40768.576767159,-38688.7861693963,-36608.9921986717,-34532.2967694406,-32462.0330656638,-30401.7943128731,-28355.465104084,-26327.2556036359,-24321.7389849594,-22343.8924945061,-20399.1425750745,-18493.4145280381,-16633.1872461031,-14825.553606854,-13078.2871832329,-11399.9160010846,-9799.80415693162,-8288.24220230479,-6876.54730544116,-5577.17431835067,-4403.83900866641,-3371.65486306985,-2497.28503436396,-1799.11118964836,-1297.42122500204,-1014.61804538292,-975.451870248005,-1207.27881921539,-1740.34886191724,-2608.1265865241,-3847.64865732401,-5499.92229893527,-7610.36966967211,-10229.3235765563,-13412.5806477016,-17222.0188235863,-21726.2868675725,-27001.5745397952,-33132.473140645,-40212.9373256666,-48347.3604399481,-57651.7771363753,-68255.2087504176,-80301.1688292356,-93949.3483829521,-109377.502872732,-126783.565709908,-146388.016153581,-168436.533007149
"-2.2598",-63511.7211696354,-61633.2806934401,-59727.4242232659,-57796.2121483716,-55841.699894102,-53865.9549787207,-51871.0740126438,-49859.1998355566,-47832.5389827598,-45793.3796709227,-43744.1104950877,-41687.2400331754,-39625.4175613604,-37561.4550935192,-35498.3509705652,-33439.3152409632,-31387.7970922241,-29347.514614889,-27322.487205681,-25317.0709453976,-23335.9973201018,-21384.4156916202,-19467.939965748,-17592.6999544077,-15765.3979819143,-13993.3713461466,-12284.661313579,-10648.089403663,-9093.34180395499,-7631.06285376077,-6272.9586421767,-5031.91188765136,-3922.10940216195,-2959.18359558676,-2160.36964687336,-1544.68016042161,-1133.09934127966,-948.798964169951,-1017.37868226999,-1367.13352572773,-2029.35178122211,-3038.64682713877,-4433.32692936915,-6255.80748628241,-8553.07075474855,-11377.1786997575,-14785.8452967058,-18843.0753874393,-23619.8780595278,-29195.0634952995,-35656.1333367823,-43100.2758505982,-51635.4785708148,-61381.7726678717,-72472.6250607244,-85056.4962830179,-99298.5843615554,-115382.777499551,-133513.841215522,-153919.868813475,-176855.027699322
"-2.2265",-62213.8749522724,-60348.0259775361,-58454.6496201499,-56535.8817259867,-54593.8524237136,-52630.7038662814,-50648.6078968723,-48649.7838438084,-46636.5166443113,-44611.1754955066,-42576.2332325422,-40534.2866380335,-38488.0778942365,-36440.5173993666,-34394.7081823967,-32353.9721665779,-30321.8785509741,-28302.2746016894,-26299.3191704357,-24317.5192879339,-22361.7702137178,-20437.3993626221,-18550.2145720618,-16706.5572236876,-14913.3607887575,-13178.2154292875,-11509.4393575539,-9916.15773569107,-8408.38998600247,-6997.14648231628,-5694.53570456417,-4513.88306421076,-3469.86274884651,-2578.6440920368,-1858.05415147786,-1327.75837699778,-1009.46147260459,-927.13080660752,-1107.24500418494,-1579.07067143193,-2374.97055316748,-3530.7468234347,-5086.02365312521,-7084.67369963712,-9575.29372585986,-12611.7351878905,-16253.6963415529,-20567.3832169963,-25626.2477096579,-31511.8120474377,-38314.590032449,-46135.1167374648,-55085.0997806029,-65288.7069277158,-76884.006603955,-90024.579960746,-104881.325472151,-121644.479659502,-140525.880504035,-161761.503447865,-185614.303653911
"-2.1931",-60916.3588020049,-59063.5501785348,-57183.099249652,-55277.2201691201,-53348.1205519306,-51398.0199304896,-49429.168115778,-47443.8636774472,-45444.4727516967,-43433.4483839253,-41413.350614413,-39386.8675195668,-37356.8374285002,-35326.272544925,-33298.3842175541,-31276.6101185573,-29264.643609223,-27266.4655950551,-25286.379199336,-23329.0476150022,-21399.5355298908,-19503.3545604251,-17646.5131741178,-15835.5716324347,-14077.7025432253,-12380.7576768064,-10753.3417727202,-9204.89414609374,-7745.77899447584,-6387.38540918483,-5142.23821093141,-4024.12085927412,-3048.211831036,-2231.23602607041,-1591.63294187334,-1149.7435639325,-928.018149119404,-951.247337960999,-1246.81932175243,-1845.00611611799,-2779.2823582193,-4086.68045534068,-5808.18637368328,-7989.18087422906,-10679.9315846665,-13936.1419507064,-17819.5638458059,-22398.6814457017,-27749.4749049128,-33956.273419708,-41112.7084408827,-49322.7791269178,-58702.0436228186,-69378.9514337236,-81496.3340597036,-95213.073196684,-110705.968219444,-128171.827381651,-147829.810235029,-169924.052230629,-194726.60637127
"-2.1598",-59619.2684922327,-57779.96433857,-55912.8992678036,-54020.3687056192,-52104.6606446801,-50168.0748469072,-48212.9419296181,-46241.6425594051,-44256.6269719784,-42260.4350339652,-40255.7170636937,-38245.2556321763,-36231.9885727965,-34219.0334385884,-32209.7136595348,-30207.5866690928,-28216.4742893393,-26240.4956879205,-24284.1032476382,-22352.1217213362,-20449.7910811196,-18582.8135122985,-16757.4050492927,-14980.3524036376,-13259.0755938736,-11601.6970542082,-10017.1179742889,-8515.10270716084,-7106.37217760684,-5802.70732980406,-4617.06377296915,-3563.69891796402,-2658.31304846074,-1918.20593919844,-1362.45082334549,-1012.0877235243,-890.338399502612,-1022.84543310267,-1437.9382711347,-2166.92938418724,-3244.44407748987,-4708.78791497354,-6602.35619492512,-8972.09045185045,-11869.9875617574,-15353.6677054424,-19487.0082059918,-24340.8511133048,-29993.793372117,-36533.0694944336,-44055.5378779477,-52668.7832864063,-62492.34955581,-73659.1183341501,-86316.8516274773,-100629.918140104,-116781.225894178,-134974.386430476,-155436.139069763,-178419.067299645,-204204.643399069
"-2.1265",-58322.7066491138,-56497.3868380359,-54644.1836529532,-52765.4768724493,-50863.6378705696,-48941.0495979945,-47000.1264242381,-45043.3340751452,-43073.2098937357,-41092.3836498031,-39103.5991244663,-37109.7366999505,-35113.8371922117,-33119.1271745756,-31129.0460544183,-29147.2751821436,-27177.7692924908,-25224.7906027217,-23292.9459207702,-21387.2271492981,-19513.0556091836,-17676.3306487086,-15883.4830531429,-14141.5338241347,-12458.1589599936,-10841.7609373732,-9301.54767290363,-7847.61983099243,-6491.06744242354,-5244.07690882221,-4120.04959194289,-3133.73332570285,-2301.36834474561,-1640.84929813009,-1171.90521281995,-916.299491598823,-898.05227680157,-1143.68778814125,-1682.50955366004,-2546.90680165066,-3772.69567303055,-5399.49935346091,-7471.17171853086,-10036.269640395,-13148.5797280625,-16867.7059747871,-21259.7255745208,-26397.9210562805,-32363.5978830689,-39246.997784888,-47148.3193594134,-56178.8588971932,-66462.2859913321,-78136.0702977062,-91353.0778471283,-106283.357605263,-123116.141563171,-142062.084559293,-163355.773325655,-187258.537966166,-214061.603268565
"-2.0931",-57026.7833294031,-55215.9439815678,-53377.09480086,-51512.7031209275,-49625.226817359,-47717.1351019972,-45790.9291536363,-43849.1628302616,-41894.4637011614,-39929.5546341711,-37957.2761738264,-35980.6099501699,-34002.7033653171,-32026.8958156275,-30056.7467214933,-28096.065654451,-26148.9448726968,-24219.7946013566,-22313.3814232991,-20434.8701802118,-18589.8698224837,-16784.4836906155,-15025.3647609463,-13319.7764450619,-11675.6595960394,-10101.7064464905,-8607.44228410087,-7203.31576105861,-5900.79883558591,-4712.4974580537,-3652.27424234989,-2735.38450696683,-1978.62723155666,-1400.51265560284,-1021.44844876778,-863.94661010109,-952.853508673893,-1315.60576477202,-1982.51499240215,-2987.08478490122,-4366.3637308079,-6161.33870240667,-8417.37317074872,-11184.6958755608,-14518.9458242513,-18481.7803202265,-23141.5535371219,-28574.0740738379,-34863.4509584493,-42103.0387318399,-50396.4935509163,-59858.9537252759,-70618.3597615343,-82816.9308601894,-96612.8169181965,-112181.947467157,-129720.101657137,-149445.226419176,-171600.03335041,-196454.908715175,-224311.175301252
