"quantity","laplace_lo","laplace_med","laplace_hi","mcmc_lo","mcmc_med","mcmc_hi","width_ratio"
"lambda",0.967565101549831,0.990462077146183,1.12084669676465,0.95798298833059,0.978172089025838,1.03361979726784,0.493450037698572
"recruitment_80",2.28098257916467e-05,0.000139371116512129,0.000881227754105585,7.03291266962046e-05,0.00209731712525274,0.0269308186519046,31.2906902794614
"recruitment_110",0.000647384155536823,0.00262170381591558,0.0110058754028368,0.00160141427258828,0.0226299883721838,0.145186249048856,13.8615587297709
"log_recruitment_at_80",-10.6883198058576,-8.88532568897776,-7.04354686263759,-9.5623246009717,-6.16711323461149,-3.6144840297685,1.63188233227734
"survival_80",0.28627070325645,0.430267004195211,0.600751004427909,6.98282831300927e-05,0.0106918065651408,0.451050647257222,1.43405109094007
"growth_increment_80",9.28602385745347,12.5593282778098,15.5099155925296,0,9.38182496896205,18.7194748778894,3.00768002958528
